Expedition,Site,Hole,Core,Type,Section,A/W,Offset (mm),CSF-A (m),CCSF-390-U1556-ACDE-20220529-Shipboard (m),Test No.,TextID,Voltage (kV),Tube Current (mA),Live Time (s),Real Time (s),Down-Core Slit (mm),Cross-Core Slit (mm),Filter,Total Counts Per Second,Mg-Ka Area,Al-Ka Area,Si-Ka Area,P -Ka Area,S -Ka Area,Cl-Ka Area,Ar-Ka Area,K -Ka Area,Ca-Ka Area,Ti-Ka Area,Cr-Ka Area,Mn-Ka Area,Fe-Ka Area,Rh-La-Coh Area,Instrument,Scan Number,Date of Measure,Time of Measure,Uploaded By,Date Uploaded,Comment
390C,U1556,A,14,H,3,A,900.0,126.88000000000001,154.66,44841202,SHLF10846671,10,0.15,6,10,10,12,No-Filter,190668,420,17501,157328,986,1155,18805,-3808,87349,28777,28286,638,32490,277108,43294,XRF2,1,2022-10-15,11:12:56,YEON,2022-11-29 21:02:10,
390C,U1556,A,14,H,3,A,960.0,126.94,154.72,44841202,SHLF10846671,10,0.15,6,10,10,12,No-Filter,184540,419,17218,152617,885,1365,19411,-3659,85278,25937,27401,519,28193,267883,41386,XRF2,1,2022-10-15,11:13:17,YEON,2022-11-29 21:02:10,
390C,U1556,A,14,H,3,A,1000.0,126.98,154.76,44841202,SHLF10846671,10,0.15,6,10,10,12,No-Filter,182913,400,17214,151924,765,1373,19033,-3621,85497,24379,27070,353,25747,264410,41855,XRF2,1,2022-10-15,11:13:36,YEON,2022-11-29 21:02:10,
390C,U1556,A,14,H,3,A,1050.0,127.03,154.81,44841202,SHLF10846671,10,0.15,6,10,10,12,No-Filter,180239,348,16704,149674,669,1197,19202,-3337,85491,23324,27552,756,20208,263683,41059,XRF2,1,2022-10-15,11:13:56,YEON,2022-11-29 21:02:10,
390C,U1556,A,14,H,3,A,1100.0,127.08,154.85999999999999,44841202,SHLF10846671,10,0.15,6,10,10,12,No-Filter,184130,435,17271,151835,715,1085,17884,-3824,87692,24080,28248,802,26217,268360,42330,XRF2,1,2022-10-15,11:14:17,YEON,2022-11-29 21:02:10,
390C,U1556,A,14,H,3,A,1150.0,127.13000000000001,154.91,44841202,SHLF10846671,10,0.15,6,10,10,12,No-Filter,182358,432,16435,146424,984,1349,18902,-3319,85377,26257,27051,969,29009,265714,41585,XRF2,1,2022-10-15,11:14:36,YEON,2022-11-29 21:02:10,
390C,U1556,A,14,H,3,A,1200.0,127.18,154.95999999999998,44841202,SHLF10846671,10,0.15,6,10,10,12,No-Filter,187681,325,17190,152659,860,1051,18937,-3091,88742,25567,28301,453,28915,277952,41951,XRF2,1,2022-10-15,11:14:56,YEON,2022-11-29 21:02:10,
390C,U1556,A,14,H,3,A,1250.0,127.23,155.01,44841202,SHLF10846671,10,0.15,6,10,10,12,No-Filter,180584,387,16438,147133,808,1251,17730,-3004,84542,23986,27415,413,24200,270636,40119,XRF2,1,2022-10-15,11:15:16,YEON,2022-11-29 21:02:10,
390C,U1556,A,14,H,3,A,1300.0,127.28,155.06,44841202,SHLF10846671,10,0.15,6,9,10,12,No-Filter,176699,322,14730,136641,670,1153,18760,-2347,82677,22376,27369,460,24484,264650,40609,XRF2,1,2022-10-15,11:15:37,YEON,2022-11-29 21:02:10,
390C,U1556,A,14,H,3,A,1350.0,127.33,155.10999999999999,44841202,SHLF10846671,10,0.15,6,9,10,12,No-Filter,177295,356,15428,140210,696,1169,17639,-2697,82429,23051,26706,753,28374,263648,39973,XRF2,1,2022-10-15,11:15:56,YEON,2022-11-29 21:02:10,
390C,U1556,A,14,H,3,A,1400.0,127.38000000000001,155.16,44841202,SHLF10846671,10,0.15,6,9,10,12,No-Filter,174016,251,14859,138833,654,1272,16957,-2517,81879,22934,26747,950,19131,261156,39900,XRF2,1,2022-10-15,11:16:17,YEON,2022-11-29 21:02:10,
390C,U1556,A,14,H,4,A,50.0,127.53,155.31,44841212,SHLF10846701,10,0.15,6,10,10,12,No-Filter,186426,394,16776,151199,633,1111,18903,-3319,87870,24619,27984,791,27950,276065,41979,XRF2,1,2022-10-15,11:47:32,YEON,2022-11-29 21:02:15,
390C,U1556,A,14,H,4,A,100.0,127.58,155.35999999999999,44841212,SHLF10846701,10,0.15,6,10,10,12,No-Filter,182814,379,16158,148422,805,1352,18775,-2890,86486,24087,27239,440,28182,267700,40976,XRF2,1,2022-10-15,11:47:52,YEON,2022-11-29 21:02:15,
390C,U1556,A,14,H,4,A,150.0,127.63000000000001,155.41,44841212,SHLF10846701,10,0.15,6,10,10,12,No-Filter,191132,356,17805,157603,1061,1440,19957,-4096,90491,26601,28348,765,31802,276591,43256,XRF2,1,2022-10-15,11:48:12,YEON,2022-11-29 21:02:15,
390C,U1556,A,14,H,4,A,200.0,127.68,155.45999999999998,44841212,SHLF10846701,10,0.15,6,10,10,12,No-Filter,182639,311,15969,144422,1083,1580,20238,-3474,85564,26794,26103,500,28985,262198,42039,XRF2,1,2022-10-15,11:48:31,YEON,2022-11-29 21:02:15,
390C,U1556,A,14,H,4,A,250.0,127.73,155.51,44841212,SHLF10846701,10,0.15,6,9,10,12,No-Filter,175326,298,15605,140300,875,1247,19765,-3022,81033,25384,24397,520,32681,245135,41056,XRF2,1,2022-10-15,11:48:51,YEON,2022-11-29 21:02:15,
390C,U1556,A,14,H,4,A,300.0,127.78,155.56,44841212,SHLF10846701,10,0.15,6,10,10,12,No-Filter,180560,321,16511,147917,867,1201,20133,-3197,83287,26539,25012,697,31852,253333,41945,XRF2,1,2022-10-15,11:49:10,YEON,2022-11-29 21:02:15,
390C,U1556,A,14,H,4,A,350.0,127.83,155.60999999999999,44841212,SHLF10846701,10,0.15,6,9,10,12,No-Filter,178365,371,15683,142545,756,1325,20081,-3242,80937,26521,24968,600,32773,250573,41726,XRF2,1,2022-10-15,11:49:30,YEON,2022-11-29 21:02:15,
390C,U1556,A,14,H,4,A,400.0,127.88000000000001,155.66,44841212,SHLF10846701,10,0.15,6,10,10,12,No-Filter,182035,376,16434,148261,1108,1316,20234,-3482,81222,28729,25373,343,34799,255457,42344,XRF2,1,2022-10-15,11:49:50,YEON,2022-11-29 21:02:15,
390C,U1556,A,14,H,4,A,450.0,127.93,155.70999999999998,44841212,SHLF10846701,10,0.15,6,9,10,12,No-Filter,177284,349,15541,141828,980,1406,20239,-3172,78516,27596,25039,295,31031,250013,41172,XRF2,1,2022-10-15,11:50:09,YEON,2022-11-29 21:02:15,
390C,U1556,A,14,H,4,A,500.0,127.98,155.76,44841212,SHLF10846701,10,0.15,6,10,10,12,No-Filter,181603,398,16096,146878,885,1355,20085,-3203,81188,28419,25796,642,34576,256097,41567,XRF2,1,2022-10-15,11:50:29,YEON,2022-11-29 21:02:15,
390C,U1556,A,14,H,4,A,550.0,128.03,155.81,44841212,SHLF10846701,10,0.15,6,10,10,12,No-Filter,185041,378,16977,152410,915,1109,19999,-3643,83514,28847,26031,474,31826,263186,41708,XRF2,1,2022-10-15,11:50:49,YEON,2022-11-29 21:02:15,
390C,U1556,A,14,H,4,A,600.0,128.08,155.85999999999999,44841212,SHLF10846701,10,0.15,6,10,10,12,No-Filter,185234,375,16900,151620,1099,1226,19899,-3584,83032,29285,26342,734,32497,264545,41715,XRF2,1,2022-10-15,11:51:08,YEON,2022-11-29 21:02:15,
390C,U1556,A,14,H,4,A,670.0,128.15,155.92999999999998,44841212,SHLF10846701,10,0.15,6,10,10,12,No-Filter,183172,366,16328,149027,984,1241,20030,-3361,81558,28290,26351,569,31944,262041,41550,XRF2,1,2022-10-15,11:51:29,YEON,2022-11-29 21:02:15,
390C,U1556,A,14,H,4,A,700.0,128.18,155.95999999999998,44841212,SHLF10846701,10,0.15,6,10,10,12,No-Filter,188941,481,17308,155317,937,1298,20274,-4173,84936,30128,27177,578,31791,270600,42738,XRF2,1,2022-10-15,11:51:49,YEON,2022-11-29 21:02:15,
390C,U1556,A,14,H,4,A,750.0,128.23000000000002,156.01,44841212,SHLF10846701,10,0.15,6,9,10,12,No-Filter,176884,395,15266,140262,880,1267,19974,-3039,77174,28080,25616,430,31852,252467,40771,XRF2,1,2022-10-15,11:52:09,YEON,2022-11-29 21:02:15,
390C,U1556,A,14,H,4,A,800.0,128.28,156.06,44841212,SHLF10846701,10,0.15,6,9,10,12,No-Filter,177077,293,14999,139387,1018,1546,19581,-2684,78852,26576,25144,625,31322,254467,41011,XRF2,1,2022-10-15,11:52:28,YEON,2022-11-29 21:02:15,
390C,U1556,A,14,H,4,A,850.0,128.33,156.10999999999999,44841212,SHLF10846701,10,0.15,6,10,10,12,No-Filter,183366,363,15666,145965,889,1372,20486,-3226,81371,27611,26528,684,31995,264444,42040,XRF2,1,2022-10-15,11:52:49,YEON,2022-11-29 21:02:15,
390C,U1556,A,14,H,4,A,900.0,128.38,156.16,44841212,SHLF10846701,10,0.15,6,10,10,12,No-Filter,180657,345,15811,146406,775,1184,21050,-3025,79497,27332,25874,503,31098,257951,41625,XRF2,1,2022-10-15,11:53:09,YEON,2022-11-29 21:02:15,
390C,U1556,A,14,H,4,A,950.0,128.43,156.20999999999998,44841212,SHLF10846701,10,0.15,6,10,10,12,No-Filter,183832,437,16338,149083,864,1270,21330,-3660,81291,29184,26200,409,35450,259395,42113,XRF2,1,2022-10-15,11:53:30,YEON,2022-11-29 21:02:15,
390C,U1556,A,14,H,4,A,1000.0,128.48000000000002,156.26,44841212,SHLF10846701,10,0.15,6,10,10,12,No-Filter,184159,312,15656,146805,1021,1182,21182,-3424,79541,30110,26271,610,37519,260016,42310,XRF2,1,2022-10-15,11:53:51,YEON,2022-11-29 21:02:15,
390C,U1556,A,14,H,4,A,1050.0,128.53,156.31,44841212,SHLF10846701,10,0.15,6,10,10,12,No-Filter,180143,422,15606,144004,896,1193,20824,-3103,76917,29954,25711,236,35882,255167,41316,XRF2,1,2022-10-15,11:54:11,YEON,2022-11-29 21:02:15,
390C,U1556,A,14,H,4,A,1100.0,128.58,156.35999999999999,44841212,SHLF10846701,10,0.15,6,10,10,12,No-Filter,185401,430,16166,150305,1032,1169,20734,-3274,78673,31232,26741,759,36147,264777,41546,XRF2,1,2022-10-15,11:54:30,YEON,2022-11-29 21:02:15,
390C,U1556,A,14,H,4,A,1150.0,128.63,156.41,44841212,SHLF10846701,10,0.15,6,9,10,12,No-Filter,176173,360,14600,138120,1010,1194,20317,-2495,73367,29067,25538,333,34463,251493,40703,XRF2,1,2022-10-15,11:54:50,YEON,2022-11-29 21:02:15,
390C,U1556,A,14,H,4,A,1200.0,128.68,156.45999999999998,44841212,SHLF10846701,10,0.15,6,9,10,12,No-Filter,179663,392,14925,142337,976,1108,20067,-2986,74844,30344,25580,864,38387,256325,41475,XRF2,1,2022-10-15,11:55:11,YEON,2022-11-29 21:02:15,
390C,U1556,A,14,H,4,A,1250.0,128.73000000000002,156.51,44841212,SHLF10846701,10,0.15,6,10,10,12,No-Filter,185119,394,15434,146046,1342,1303,20989,-3055,76955,32123,26442,475,40610,263948,42169,XRF2,1,2022-10-15,11:55:32,YEON,2022-11-29 21:02:15,
390C,U1556,A,14,H,4,A,1300.0,128.78,156.56,44841212,SHLF10846701,10,0.15,6,9,10,12,No-Filter,170871,399,13410,131074,1069,1130,18690,-1882,71326,28917,24649,688,34342,244364,39833,XRF2,1,2022-10-15,11:55:52,YEON,2022-11-29 21:02:15,
390C,U1556,A,14,H,4,A,1350.0,128.83,156.60999999999999,44841212,SHLF10846701,10,0.15,6,9,10,12,No-Filter,173398,325,14180,136644,978,1056,18646,-1996,72725,29116,24525,700,35961,246170,39621,XRF2,1,2022-10-15,11:56:13,YEON,2022-11-29 21:02:15,
390C,U1556,A,14,H,4,A,1400.0,128.88,156.66,44841212,SHLF10846701,10,0.15,6,9,10,12,No-Filter,172953,345,14367,137375,979,1238,18126,-2504,75507,27498,24769,586,32189,248623,39769,XRF2,1,2022-10-15,11:56:32,YEON,2022-11-29 21:02:15,
390C,U1556,A,14,H,4,A,1450.0,128.93,156.70999999999998,44841212,SHLF10846701,10,0.15,6,9,10,12,No-Filter,173811,338,14001,135043,834,1237,18448,-2825,77121,26493,25282,280,29328,253141,40435,XRF2,1,2022-10-15,11:56:52,YEON,2022-11-29 21:02:15,
390C,U1556,A,14,H,5,A,50.0,129.03,156.81,44841222,SHLF10846731,10,0.15,6,10,10,12,No-Filter,184033,467,17334,156493,739,1007,18036,-3427,85014,27505,26961,835,19236,270477,41066,XRF2,1,2022-10-15,12:24:54,YEON,2022-11-29 21:02:20,
390C,U1556,A,14,H,5,A,100.0,129.07999999999998,156.85999999999999,44841222,SHLF10846731,10,0.15,6,10,10,12,No-Filter,190741,460,17059,155687,1025,1260,19440,-3581,83676,27569,27532,519,43141,272620,42664,XRF2,1,2022-10-15,12:25:14,YEON,2022-11-29 21:02:20,
390C,U1556,A,14,H,5,A,160.0,129.14,156.92,44841222,SHLF10846731,10,0.15,6,10,10,12,No-Filter,184553,436,16446,152391,953,1207,18812,-3079,80921,27648,26183,501,45506,258891,40643,XRF2,1,2022-10-15,12:25:35,YEON,2022-11-29 21:02:20,
390C,U1556,A,14,H,5,A,200.0,129.17999999999998,156.95999999999998,44841222,SHLF10846731,10,0.15,6,10,10,12,No-Filter,188458,403,16361,151672,809,1178,19995,-3140,80014,27722,26614,636,61509,257762,41649,XRF2,1,2022-10-15,12:25:55,YEON,2022-11-29 21:02:20,
390C,U1556,A,14,H,5,A,250.0,129.23,157.01,44841222,SHLF10846731,10,0.15,6,9,10,12,No-Filter,179618,446,17320,160275,783,1015,17321,-3517,83615,27658,26466,800,3564,266202,41583,XRF2,1,2022-10-15,12:26:16,YEON,2022-11-29 21:02:20,
390C,U1556,A,14,H,5,A,300.0,129.28,157.06,44841222,SHLF10846731,10,0.15,6,10,10,12,No-Filter,180656,437,17955,163108,1014,1100,16234,-3368,82814,27792,26824,646,3048,269197,41744,XRF2,1,2022-10-15,12:26:36,YEON,2022-11-29 21:02:20,
390C,U1556,A,14,H,5,A,350.0,129.32999999999998,157.10999999999999,44841222,SHLF10846731,10,0.15,6,10,10,12,No-Filter,183309,462,17523,160753,907,991,17369,-3500,85925,27509,28016,855,2802,276234,41853,XRF2,1,2022-10-15,12:26:55,YEON,2022-11-29 21:02:20,
390C,U1556,A,14,H,5,A,380.0,129.35999999999999,157.14,44841222,SHLF10846731,10,0.15,6,9,10,12,No-Filter,171887,429,15606,145863,762,1076,18443,-2436,79720,24802,25584,938,2102,257657,39904,XRF2,1,2022-10-15,12:27:15,YEON,2022-11-29 21:02:20,
390C,U1556,A,14,H,5,A,450.0,129.42999999999998,157.20999999999998,44841222,SHLF10846731,10,0.15,6,9,10,12,No-Filter,176143,411,15976,150101,871,1121,17128,-2637,80333,25469,25920,791,20459,255733,41101,XRF2,1,2022-10-15,12:27:36,YEON,2022-11-29 21:02:20,
390C,U1556,A,14,H,5,A,500.0,129.48,157.26,44841222,SHLF10846731,10,0.15,6,10,10,12,No-Filter,182092,488,17164,157253,908,1139,18572,-3642,82791,26910,26615,718,13023,270051,42286,XRF2,1,2022-10-15,12:27:56,YEON,2022-11-29 21:02:20,
390C,U1556,A,14,H,5,A,550.0,129.53,157.31,44841222,SHLF10846731,10,0.15,6,9,10,12,No-Filter,179447,378,15249,145894,900,1174,18040,-2778,79865,26308,26226,813,36213,254410,41283,XRF2,1,2022-10-15,12:28:16,YEON,2022-11-29 21:02:20,
390C,U1556,A,14,H,5,A,600.0,129.57999999999998,157.35999999999999,44841222,SHLF10846731,10,0.15,6,10,10,12,No-Filter,184136,447,17021,154584,1146,1121,17972,-3323,82398,26923,26704,429,37713,260288,41713,XRF2,1,2022-10-15,12:28:36,YEON,2022-11-29 21:02:20,
390C,U1556,A,14,H,5,A,650.0,129.63,157.41,44841222,SHLF10846731,10,0.15,6,10,10,12,No-Filter,187365,517,17275,159939,952,1173,18360,-3523,85644,27123,27418,384,28846,270578,42885,XRF2,1,2022-10-15,12:28:55,YEON,2022-11-29 21:02:20,
390C,U1556,A,14,H,5,A,700.0,129.67999999999998,157.45999999999998,44841222,SHLF10846731,10,0.15,6,10,10,12,No-Filter,180217,499,16247,149590,880,1083,17826,-3063,81370,25567,26810,873,31496,259874,40916,XRF2,1,2022-10-15,12:29:15,YEON,2022-11-29 21:02:20,
390C,U1556,A,14,H,5,A,750.0,129.73,157.51,44841222,SHLF10846731,10,0.15,6,10,10,12,No-Filter,181332,364,15768,147840,832,1184,18799,-2840,81262,24874,26683,593,31475,263199,41831,XRF2,1,2022-10-15,12:29:35,YEON,2022-11-29 21:02:20,
390C,U1556,A,14,H,5,A,800.0,129.78,157.56,44841222,SHLF10846731,10,0.15,6,10,10,12,No-Filter,186033,445,16477,155580,947,1207,19394,-3764,81639,26759,27018,585,33072,267479,42262,XRF2,1,2022-10-15,12:29:55,YEON,2022-11-29 21:02:20,
390C,U1556,A,14,H,5,A,850.0,129.82999999999998,157.60999999999999,44841222,SHLF10846731,10,0.15,6,10,10,12,No-Filter,184778,494,16241,153490,1035,1303,19243,-3601,79611,28647,27095,427,37080,259597,42073,XRF2,1,2022-10-15,12:30:14,YEON,2022-11-29 21:02:20,
390C,U1556,A,14,H,5,A,900.0,129.88,157.66,44841222,SHLF10846731,10,0.15,6,9,10,12,No-Filter,174604,566,15733,150323,1109,1096,19860,-3148,75855,29590,24901,640,10480,251286,40886,XRF2,1,2022-10-15,12:30:34,YEON,2022-11-29 21:02:20,
390C,U1556,A,14,H,5,A,950.0,129.92999999999998,157.70999999999998,44841222,SHLF10846731,10,0.15,6,10,10,12,No-Filter,183345,403,16169,153816,1117,1335,19430,-3311,78786,30110,26100,733,31875,258176,41331,XRF2,1,2022-10-15,12:30:54,YEON,2022-11-29 21:02:20,
390C,U1556,A,14,H,5,A,1005.0,129.98499999999999,157.765,44841222,SHLF10846731,10,0.15,6,9,10,12,No-Filter,178548,474,17210,159203,1073,1299,18045,-3617,81972,28747,25843,825,2936,257657,42546,XRF2,1,2022-10-15,12:31:15,YEON,2022-11-29 21:02:20,
390C,U1556,A,14,H,5,A,1050.0,130.03,157.81,44841222,SHLF10846731,10,0.15,6,10,10,12,No-Filter,181286,461,16342,151804,841,1274,19871,-3461,78460,27284,25407,863,33384,253072,41958,XRF2,1,2022-10-15,12:31:35,YEON,2022-11-29 21:02:20,
390C,U1556,A,14,H,5,A,1100.0,130.07999999999998,157.85999999999999,44841222,SHLF10846731,10,0.15,6,9,10,12,No-Filter,178260,459,15695,151669,761,1193,20406,-3427,77690,26859,24653,622,25269,249155,42006,XRF2,1,2022-10-15,12:31:55,YEON,2022-11-29 21:02:20,
390C,U1556,A,14,H,5,A,1150.0,130.13,157.91,44841222,SHLF10846731,10,0.15,6,10,10,12,No-Filter,182459,428,16386,153058,811,1145,19980,-3533,79838,26498,25846,500,32490,255603,41930,XRF2,1,2022-10-15,12:32:14,YEON,2022-11-29 21:02:20,
390C,U1556,A,14,H,5,A,1200.0,130.17999999999998,157.95999999999998,44841222,SHLF10846731,10,0.15,6,10,10,12,No-Filter,182763,465,16389,153052,773,1100,18590,-2709,83081,25401,26240,413,32354,260224,41634,XRF2,1,2022-10-15,12:32:34,YEON,2022-11-29 21:02:20,
390C,U1556,A,14,H,5,A,1250.0,130.23,158.01,44841222,SHLF10846731,10,0.15,6,10,10,12,No-Filter,181012,400,16166,150607,854,899,17019,-2867,84263,26623,27148,624,22477,264631,41375,XRF2,1,2022-10-15,12:32:54,YEON,2022-11-29 21:02:20,
390C,U1556,A,14,H,5,A,1300.0,130.28,158.06,44841222,SHLF10846731,10,0.15,6,10,10,12,No-Filter,184892,355,16019,149239,843,864,16716,-2769,85496,25805,27575,416,45386,262713,40939,XRF2,1,2022-10-15,12:33:15,YEON,2022-11-29 21:02:20,
390C,U1556,A,14,H,5,A,1350.0,130.32999999999998,158.10999999999999,44841222,SHLF10846731,10,0.15,6,9,10,12,No-Filter,173504,365,15306,145072,682,1044,16651,-2124,83058,24975,25669,734,16898,252983,39356,XRF2,1,2022-10-15,12:33:35,YEON,2022-11-29 21:02:20,
390C,U1556,A,14,H,5,A,1400.0,130.38,158.16,44841222,SHLF10846731,10,0.15,6,9,10,12,No-Filter,172829,313,15335,145518,670,926,16209,-2471,82943,26017,25216,736,2644,264003,39608,XRF2,1,2022-10-15,12:33:54,YEON,2022-11-29 21:02:20,
390C,U1556,A,14,H,5,A,1450.0,130.42999999999998,158.20999999999998,44841222,SHLF10846731,10,0.15,6,9,10,12,No-Filter,171302,331,16123,149486,987,1062,15955,-2466,84057,26412,25184,782,2394,251858,39714,XRF2,1,2022-10-15,12:34:14,YEON,2022-11-29 21:02:20,
390C,U1556,A,14,H,5,A,1500.0,130.48,158.26,44841222,SHLF10846731,10,0.15,6,10,10,12,No-Filter,184741,455,16357,151224,856,962,18109,-2532,85526,27921,27319,448,33017,266863,39590,XRF2,1,2022-10-15,12:34:34,YEON,2022-11-29 21:02:20,
390C,U1556,A,14,H,6,A,50.0,130.53,158.31,44841232,SHLF10846761,10,0.15,6,10,10,12,No-Filter,184963,411,16666,153007,881,995,19168,-3767,85098,27189,27542,649,30563,266589,41614,XRF2,1,2022-10-15,13:30:28,YEON,2022-11-29 21:02:25,
390C,U1556,A,14,H,6,A,100.0,130.57999999999998,158.35999999999999,44841232,SHLF10846761,10,0.15,6,10,10,12,No-Filter,181793,384,15497,146251,841,1428,19448,-3204,85442,25557,27051,883,25274,265093,42118,XRF2,1,2022-10-15,13:30:48,YEON,2022-11-29 21:02:25,
390C,U1556,A,14,H,6,A,130.0,130.60999999999999,158.39,44841232,SHLF10846761,10,0.15,6,10,10,12,No-Filter,181853,433,16873,153976,782,1041,17891,-3310,87947,26796,26954,717,3728,281405,41805,XRF2,1,2022-10-15,13:31:08,YEON,2022-11-29 21:02:25,
390C,U1556,A,14,H,6,A,160.0,130.64,158.42,44841232,SHLF10846761,10,0.15,6,10,10,12,No-Filter,184702,374,16298,150864,900,1225,19249,-3129,88067,26639,27411,621,30329,266919,42103,XRF2,1,2022-10-15,13:31:27,YEON,2022-11-29 21:02:25,
390C,U1556,A,14,H,6,A,200.0,130.67999999999998,158.45999999999998,44841232,SHLF10846761,10,0.15,6,10,10,12,No-Filter,184095,389,16561,151341,886,1018,18615,-3659,86888,27420,27762,650,30493,266934,41380,XRF2,1,2022-10-15,13:31:47,YEON,2022-11-29 21:02:25,
390C,U1556,A,14,H,6,A,250.0,130.73,158.51,44841232,SHLF10846761,10,0.15,6,10,10,12,No-Filter,184476,343,15889,148464,941,1149,19057,-3743,87679,29540,26599,569,34469,262727,41904,XRF2,1,2022-10-15,13:32:07,YEON,2022-11-29 21:02:25,
390C,U1556,A,14,H,6,A,300.0,130.78,158.56,44841232,SHLF10846761,10,0.15,6,10,10,12,No-Filter,184143,374,15708,149084,1122,1280,18910,-3421,87115,31358,26691,450,31979,260421,41358,XRF2,1,2022-10-15,13:32:27,YEON,2022-11-29 21:02:25,
390C,U1556,A,14,H,6,A,350.0,130.82999999999998,158.60999999999999,44841232,SHLF10846761,10,0.15,6,10,10,12,No-Filter,181828,452,15856,148889,941,1080,19234,-3383,86160,28939,26652,482,28506,260029,41492,XRF2,1,2022-10-15,13:32:47,YEON,2022-11-29 21:02:25,
390C,U1556,A,14,H,6,A,400.0,130.88,158.66,44841232,SHLF10846761,10,0.15,6,10,10,12,No-Filter,184988,346,16387,151328,733,1030,18908,-3180,87662,28974,27328,803,29973,266407,41309,XRF2,1,2022-10-15,13:33:06,YEON,2022-11-29 21:02:25,
390C,U1556,A,14,H,6,A,450.0,130.92999999999998,158.70999999999998,44841232,SHLF10846761,10,0.15,6,9,10,12,No-Filter,177937,300,15847,149762,770,1109,18671,-2839,88831,28160,26199,815,4563,267234,39758,XRF2,1,2022-10-15,13:33:26,YEON,2022-11-29 21:02:25,
390,U1556,C,16,H,2,A,850.0,133.16,158.792,44839682,SHLF11536181,10,0.15,6,10,10,12,No-Filter,181139,410,15517,152119,996,1098,19798,-3550,87926,29658,25606,619,3111,275267,41347,XRF2,1,2022-10-26,09:46:00,YEON,2022-11-29 20:49:05,
390,U1556,C,16,H,2,A,900.0,133.21,158.842,44839682,SHLF11536181,10,0.15,6,10,10,12,No-Filter,184691,353,15719,153384,1078,1270,21174,-3852,89054,34741,25334,815,3468,275338,42040,XRF2,1,2022-10-26,09:46:20,YEON,2022-11-29 20:49:05,
390,U1556,C,16,H,2,A,950.0,133.26,158.892,44839682,SHLF11536181,10,0.15,6,12,10,12,No-Filter,291046,177,8987,97329,1127,845,22292,-3579,53519,836185,11529,1406,1598,97542,44775,XRF2,1,2022-10-26,09:46:41,YEON,2022-11-29 20:49:05,
390,U1556,C,16,H,2,A,1000.0,133.31,158.942,44839682,SHLF11536181,10,0.15,6,15,10,12,No-Filter,364458,61,5398,63499,1178,945,24788,-3854,30164,1286278,5500,1201,2062,51035,47577,XRF2,1,2022-10-26,09:47:03,YEON,2022-11-29 20:49:05,
390,U1556,C,16,H,2,A,1050.0,133.36,158.99200000000002,44839682,SHLF11536181,10,0.15,6,16,10,12,No-Filter,389943,25,4111,51439,697,750,25830,-3765,22641,1441227,4012,1136,1895,33991,49164,XRF2,1,2022-10-26,09:47:27,YEON,2022-11-29 20:49:05,
390,U1556,C,16,H,2,A,1100.0,133.41,159.042,44839682,SHLF11536181,10,0.15,6,16,10,12,No-Filter,397412,86,3815,48845,876,686,25716,-3618,20676,1481003,3646,985,1709,31695,49730,XRF2,1,2022-10-26,09:47:52,YEON,2022-11-29 20:49:05,
390,U1556,C,16,H,2,A,1150.0,133.46,159.092,44839682,SHLF11536181,10,0.15,6,16,10,12,No-Filter,402398,15,3722,47951,897,943,28676,-4295,19626,1501297,3350,1228,1983,30488,50292,XRF2,1,2022-10-26,09:48:17,YEON,2022-11-29 20:49:05,
390,U1556,C,16,H,2,A,1200.0,133.51,159.142,44839682,SHLF11536181,10,0.15,6,16,10,12,No-Filter,410610,15,3577,47255,1194,1115,29973,-4565,19307,1534682,3141,799,1727,29327,51190,XRF2,1,2022-10-26,09:48:43,YEON,2022-11-29 20:49:05,
390,U1556,C,16,H,2,A,1250.0,133.56,159.192,44839682,SHLF11536181,10,0.15,6,16,10,12,No-Filter,400798,27,3479,45899,780,752,28007,-3527,17874,1501648,3144,866,1568,27858,49836,XRF2,1,2022-10-26,09:49:09,YEON,2022-11-29 20:49:05,
390,U1556,C,16,H,2,A,1300.0,133.61,159.24200000000002,44839682,SHLF11536181,10,0.15,6,15,10,12,No-Filter,386571,4,3227,45049,627,633,25234,-4076,18146,1450936,3065,928,1683,28182,49462,XRF2,1,2022-10-26,09:49:34,YEON,2022-11-29 20:49:05,
390,U1556,C,16,H,2,A,1350.0,133.66,159.292,44839682,SHLF11536181,10,0.15,6,15,10,12,No-Filter,383163,28,3387,44321,870,636,24831,-4035,17555,1439612,3076,905,1424,27931,48237,XRF2,1,2022-10-26,09:49:59,YEON,2022-11-29 20:49:05,
390,U1556,C,16,H,2,A,1390.0,133.7,159.332,44839682,SHLF11536181,10,0.15,6,15,10,12,No-Filter,381341,42,3480,45318,917,666,25253,-3616,17584,1429143,3057,1133,1648,28403,48154,XRF2,1,2022-10-26,09:50:24,YEON,2022-11-29 20:49:05,
390,U1556,C,16,H,2,A,1450.0,133.76,159.392,44839682,SHLF11536181,10,0.15,6,16,10,12,No-Filter,391144,21,3687,46479,928,836,26380,-4031,18143,1466182,3225,1067,1655,28771,49195,XRF2,1,2022-10-26,09:50:49,YEON,2022-11-29 20:49:05,
390,U1556,C,16,H,2,A,1480.0,133.79,159.422,44839682,SHLF11536181,10,0.15,6,16,10,12,No-Filter,388420,-18,3564,46765,859,756,24916,-3908,18056,1455413,3294,1063,1484,28346,48955,XRF2,1,2022-10-26,09:51:14,YEON,2022-11-29 20:49:05,
