Expedition,Site,Hole,Core,Type,Section,A/W,Offset (mm),CSF-A (m),CSF-A (m),Test No.,TextID,Voltage (kV),Tube Current (mA),Live Time (s),Real Time (s),Down-Core Slit (mm),Cross-Core Slit (mm),Filter,Total Counts Per Second,Ca-Ka Area,Fe-Ka Area,Ni-Ka Area,As-Ka Area,Br-Ka Area,Rb-Ka Area,Sr-Ka Area,Y -Ka Area,Zr-Ka Area,Nb-Ka Area,Mo-Ka Area,Ag-Ka Area,Ba-Ka Area,Instrument,Scan Number,Date of Measure,Time of Measure,Uploaded By,Date Uploaded,Comment
395E,U1561,A,2,H,2,A,1250.0,9.45,9.45,44834752,SHLF10902731,50,0.75,10,14,10,12,Cu,92549,551,12830,3780,80,338,942,1249,463,1960,148,93,436121,5596,XRF2,1,2022-08-23,13:34:46,YEON,2022-09-02 18:20:03,
395E,U1561,A,2,H,2,A,1300.0,9.5,9.5,44834752,SHLF10902731,50,0.75,10,14,10,12,Cu,92305,555,12703,3667,102,286,914,1339,352,1805,199,149,438314,5308,XRF2,1,2022-08-23,13:35:10,YEON,2022-09-02 18:20:03,
395E,U1561,A,2,H,2,A,1350.0,9.549999999999999,9.549999999999999,44834752,SHLF10902731,50,0.75,10,14,10,12,Cu,92309,553,12921,3758,100,315,842,1253,356,1930,156,140,436263,4697,XRF2,1,2022-08-23,13:35:37,YEON,2022-09-02 18:20:03,
395E,U1561,A,2,H,2,A,1400.0,9.6,9.6,44834752,SHLF10902731,50,0.75,10,14,10,12,Cu,93115,515,13338,3780,64,321,907,1274,462,2098,193,78,439241,5202,XRF2,1,2022-08-23,13:36:01,YEON,2022-09-02 18:20:03,
395E,U1561,A,2,H,2,A,1450.0,9.649999999999999,9.649999999999999,44834752,SHLF10902731,50,0.75,10,14,10,12,Cu,94110,538,12944,3963,101,321,943,1323,341,1972,118,37,450306,4587,XRF2,1,2022-08-23,13:36:26,YEON,2022-09-02 18:20:03,
395E,U1561,A,2,H,3,A,50.0,9.75,9.75,44834762,SHLF10902761,50,0.75,10,14,10,12,Cu,92891,636,13796,3830,154,273,916,1318,576,2032,175,91,434772,6132,XRF2,1,2022-08-23,14:03:34,YEON,2022-09-02 18:20:05,
395E,U1561,A,2,H,3,A,100.0,9.799999999999999,9.799999999999999,44834762,SHLF10902761,50,0.75,10,14,10,12,Cu,92329,564,13503,3611,101,299,909,1327,441,1983,203,110,435474,5165,XRF2,1,2022-08-23,14:03:58,YEON,2022-09-02 18:20:05,
395E,U1561,A,2,H,3,A,150.0,9.85,9.85,44834762,SHLF10902761,50,0.75,10,14,10,12,Cu,92988,540,14088,3792,114,348,994,1234,392,1999,137,116,435300,5622,XRF2,1,2022-08-23,14:04:23,YEON,2022-09-02 18:20:05,
395E,U1561,A,2,H,3,A,200.0,9.899999999999999,9.899999999999999,44834762,SHLF10902761,50,0.75,10,14,10,12,Cu,92631,560,13925,3924,167,294,912,1315,457,2003,137,111,436729,4795,XRF2,1,2022-08-23,14:04:47,YEON,2022-09-02 18:20:05,
395E,U1561,A,2,H,3,A,250.0,9.95,9.95,44834762,SHLF10902761,50,0.75,10,14,10,12,Cu,93258,541,13942,3920,136,306,964,1281,381,2035,165,125,436935,5313,XRF2,1,2022-08-23,14:05:12,YEON,2022-09-02 18:20:05,
395E,U1561,A,2,H,3,A,295.0,9.995,9.995,44834762,SHLF10902761,50,0.75,10,14,10,12,Cu,92563,509,13504,3711,137,325,1030,1288,428,2002,197,151,439354,5107,XRF2,1,2022-08-23,14:05:37,YEON,2022-09-02 18:20:05,
395E,U1561,A,2,H,3,A,350.0,10.049999999999999,10.049999999999999,44834762,SHLF10902761,50,0.75,10,14,10,12,Cu,92688,527,12893,3779,128,328,910,1291,397,1925,152,150,436207,4789,XRF2,1,2022-08-23,14:06:01,YEON,2022-09-02 18:20:05,
395E,U1561,A,2,H,3,A,400.0,10.1,10.1,44834762,SHLF10902761,50,0.75,10,14,10,12,Cu,92769,624,13126,3744,97,330,939,1303,514,2015,178,86,435522,4995,XRF2,1,2022-08-23,14:06:26,YEON,2022-09-02 18:20:05,
395E,U1561,A,2,H,3,A,450.0,10.149999999999999,10.149999999999999,44834762,SHLF10902761,50,0.75,10,14,10,12,Cu,93241,601,13281,3836,118,334,916,1302,423,2053,141,70,434952,4954,XRF2,1,2022-08-23,14:06:50,YEON,2022-09-02 18:20:05,
395E,U1561,A,2,H,3,A,500.0,10.2,10.2,44834762,SHLF10902761,50,0.75,10,14,10,12,Cu,93726,521,12648,3966,80,312,913,1263,459,2019,155,108,438530,5308,XRF2,1,2022-08-23,14:07:15,YEON,2022-09-02 18:20:05,
395E,U1561,A,2,H,3,A,550.0,10.25,10.25,44834762,SHLF10902761,50,0.75,10,14,10,12,Cu,94044,465,13390,3887,121,307,965,1212,429,2050,151,110,435535,5629,XRF2,1,2022-08-23,14:07:39,YEON,2022-09-02 18:20:05,
395E,U1561,A,2,H,3,A,600.0,10.299999999999999,10.299999999999999,44834762,SHLF10902761,50,0.75,10,14,10,12,Cu,93432,476,13218,3957,161,347,898,1253,431,2033,160,70,437452,4944,XRF2,1,2022-08-23,14:08:04,YEON,2022-09-02 18:20:05,
395E,U1561,A,2,H,3,A,650.0,10.35,10.35,44834762,SHLF10902761,50,0.75,10,14,10,12,Cu,93494,621,13468,3877,148,353,853,1198,437,2166,197,86,438421,5487,XRF2,1,2022-08-23,14:08:29,YEON,2022-09-02 18:20:05,
395E,U1561,A,2,H,3,A,700.0,10.399999999999999,10.399999999999999,44834762,SHLF10902761,50,0.75,10,14,10,12,Cu,93460,478,13597,3759,103,272,995,1180,429,2050,186,92,439676,5497,XRF2,1,2022-08-23,14:08:53,YEON,2022-09-02 18:20:05,
395E,U1561,A,2,H,3,A,750.0,10.45,10.45,44834762,SHLF10902761,50,0.75,10,14,10,12,Cu,93532,552,14478,3872,63,303,1098,1205,470,2210,136,109,436819,6130,XRF2,1,2022-08-23,14:09:18,YEON,2022-09-02 18:20:05,
395E,U1561,A,2,H,3,A,800.0,10.5,10.5,44834762,SHLF10902761,50,0.75,10,14,10,12,Cu,93564,512,14740,4005,114,246,1045,1316,519,2120,147,91,435915,7032,XRF2,1,2022-08-23,14:09:42,YEON,2022-09-02 18:20:05,
395E,U1561,A,2,H,3,A,850.0,10.549999999999999,10.549999999999999,44834762,SHLF10902761,50,0.75,10,14,10,12,Cu,92976,487,13715,3702,100,277,1076,1316,489,2016,174,84,438194,6667,XRF2,1,2022-08-23,14:10:07,YEON,2022-09-02 18:20:05,
395E,U1561,A,2,H,3,A,900.0,10.6,10.6,44834762,SHLF10902761,50,0.75,10,14,10,12,Cu,93339,599,14158,3959,109,300,995,1272,441,2082,139,95,437543,6567,XRF2,1,2022-08-23,14:10:32,YEON,2022-09-02 18:20:05,
395E,U1561,A,2,H,3,A,950.0,10.649999999999999,10.649999999999999,44834762,SHLF10902761,50,0.75,10,14,10,12,Cu,93128,614,14395,3738,74,266,1029,1371,506,1987,142,106,438134,5922,XRF2,1,2022-08-23,14:10:56,YEON,2022-09-02 18:20:05,
395E,U1561,A,2,H,3,A,1000.0,10.7,10.7,44834762,SHLF10902761,50,0.75,10,14,10,12,Cu,93543,463,14384,3939,115,278,1035,1248,434,2074,160,169,438895,5857,XRF2,1,2022-08-23,14:11:21,YEON,2022-09-02 18:20:05,
395E,U1561,A,2,H,3,A,1050.0,10.75,10.75,44834762,SHLF10902761,50,0.75,10,14,10,12,Cu,93250,598,13872,3795,99,261,904,1316,443,1944,175,133,440408,5982,XRF2,1,2022-08-23,14:11:45,YEON,2022-09-02 18:20:05,
395E,U1561,A,2,H,3,A,1100.0,10.799999999999999,10.799999999999999,44834762,SHLF10902761,50,0.75,10,14,10,12,Cu,93631,567,13948,3824,143,274,963,1255,457,2015,153,55,439848,6199,XRF2,1,2022-08-23,14:12:10,YEON,2022-09-02 18:20:05,
395E,U1561,A,2,H,3,A,1150.0,10.85,10.85,44834762,SHLF10902761,50,0.75,10,14,10,12,Cu,93651,567,13792,3951,69,305,906,1282,471,2031,163,123,440871,5882,XRF2,1,2022-08-23,14:12:35,YEON,2022-09-02 18:20:05,
395E,U1561,A,2,H,3,A,1200.0,10.899999999999999,10.899999999999999,44834762,SHLF10902761,50,0.75,10,14,10,12,Cu,92020,536,13407,3763,83,292,981,1181,361,1892,135,131,440366,5443,XRF2,1,2022-08-23,14:12:59,YEON,2022-09-02 18:20:05,
395E,U1561,A,2,H,3,A,1250.0,10.95,10.95,44834762,SHLF10902761,50,0.75,10,14,10,12,Cu,92493,646,13878,3867,103,332,1007,1227,448,1923,153,117,438844,6126,XRF2,1,2022-08-23,14:13:24,YEON,2022-09-02 18:20:05,
395E,U1561,A,2,H,3,A,1300.0,11.0,11.0,44834762,SHLF10902761,50,0.75,10,14,10,12,Cu,91683,536,13428,3677,93,304,870,1208,426,1985,127,66,439947,5249,XRF2,1,2022-08-23,14:13:48,YEON,2022-09-02 18:20:05,
395E,U1561,A,2,H,3,A,1350.0,11.049999999999999,11.049999999999999,44834762,SHLF10902761,50,0.75,10,14,10,12,Cu,91596,515,13018,3803,41,314,882,1233,492,1898,144,106,440381,5095,XRF2,1,2022-08-23,14:14:13,YEON,2022-09-02 18:20:05,
395E,U1561,A,2,H,3,A,1400.0,11.1,11.1,44834762,SHLF10902761,50,0.75,10,14,10,12,Cu,93321,568,13236,3893,55,288,933,1355,488,1961,100,133,448577,5473,XRF2,1,2022-08-23,14:14:37,YEON,2022-09-02 18:20:05,
395E,U1561,A,2,H,3,A,1450.0,11.149999999999999,11.149999999999999,44834762,SHLF10902761,50,0.75,10,14,10,12,Cu,94280,641,13234,3896,82,306,934,1239,504,1827,147,140,452301,5533,XRF2,1,2022-08-23,14:15:02,YEON,2022-09-02 18:20:05,
395E,U1561,A,2,H,3,A,1490.0,11.19,11.19,44834762,SHLF10902761,50,0.75,10,14,10,12,Cu,94752,548,13540,3829,86,344,977,1213,467,1939,125,120,449281,5305,XRF2,1,2022-08-23,14:15:27,YEON,2022-09-02 18:20:05,
395E,U1561,A,2,H,4,A,50.0,11.260000000000002,11.260000000000002,44834772,SHLF10902791,50,0.75,10,14,10,12,Cu,93317,608,13713,4048,122,324,1086,1214,461,2016,170,105,436024,5384,XRF2,1,2022-08-23,14:41:39,YEON,2022-09-02 18:20:07,
395E,U1561,A,2,H,4,A,100.0,11.31,11.31,44834772,SHLF10902791,50,0.75,10,14,10,12,Cu,92048,640,13231,3965,130,299,952,1341,489,1948,161,124,435262,5099,XRF2,1,2022-08-23,14:42:03,YEON,2022-09-02 18:20:07,
395E,U1561,A,2,H,4,A,150.0,11.360000000000001,11.360000000000001,44834772,SHLF10902791,50,0.75,10,14,10,12,Cu,92002,594,13218,3757,98,224,956,1250,511,2010,159,126,435099,5270,XRF2,1,2022-08-23,14:42:28,YEON,2022-09-02 18:20:07,
