Expedition,Site,Hole,Core,Type,Section,A/W,Offset (mm),CSF-A (m),CCSF-393-U1583-ABCDE-20220803-shipboard (m),Test No.,TextID,Voltage (kV),Tube Current (mA),Live Time (s),Real Time (s),Down-Core Slit (mm),Cross-Core Slit (mm),Filter,Total Counts Per Second,Ca-Ka Area,Fe-Ka Area,Ni-Ka Area,As-Ka Area,Br-Ka Area,Rb-Ka Area,Sr-Ka Area,Y -Ka Area,Zr-Ka Area,Nb-Ka Area,Mo-Ka Area,Ag-Ka Area,Ba-Ka Area,Instrument,Scan Number,Date of Measure,Time of Measure,Uploaded By,Date Uploaded,Comment
393,U1583,C,9,H,4,A,300.0,78.81,103.184,44855212,SHLF11647371,50,0.75,10,14,10,12,Cu,85037,11077,1812,3628,48,149,99,8202,65,424,63,35,434894,2675,XRF2,1,2022-11-15,10:13:37,YEON,2022-12-15 20:23:48,
393,U1583,C,9,H,4,A,350.0,78.86,103.234,44855212,SHLF11647371,50,0.75,10,14,10,12,Cu,85163,10977,2079,3482,63,143,154,7798,102,525,39,48,436321,2839,XRF2,1,2022-11-15,10:14:02,YEON,2022-12-15 20:23:48,
393,U1583,C,9,H,4,A,400.0,78.91000000000001,103.284,44855212,SHLF11647371,50,0.75,10,14,10,12,Cu,84735,10787,2456,3480,54,118,157,8310,107,431,93,91,432062,2675,XRF2,1,2022-11-15,10:14:27,YEON,2022-12-15 20:23:48,
393,U1583,C,9,H,4,A,450.0,78.96000000000001,103.334,44855212,SHLF11647371,50,0.75,10,14,10,12,Cu,85265,10841,2632,3593,85,196,123,8468,109,479,19,54,433297,2480,XRF2,1,2022-11-15,10:14:53,YEON,2022-12-15 20:23:48,
393,U1583,C,9,H,4,A,500.0,79.01,103.384,44855212,SHLF11647371,50,0.75,10,14,10,12,Cu,84452,11333,2337,3466,91,113,175,8047,45,468,49,47,432740,3325,XRF2,1,2022-11-15,10:15:18,YEON,2022-12-15 20:23:48,
393,U1583,C,9,H,4,A,550.0,79.06,103.434,44855212,SHLF11647371,50,0.75,10,14,10,12,Cu,84860,10925,2578,3356,89,131,164,8162,90,446,53,36,433993,2675,XRF2,1,2022-11-15,10:15:43,YEON,2022-12-15 20:23:48,
393,U1583,C,9,H,4,A,600.0,79.11,103.484,44855212,SHLF11647371,50,0.75,10,14,10,12,Cu,85604,11253,2588,3521,69,122,158,8119,94,523,65,131,435314,2947,XRF2,1,2022-11-15,10:16:08,YEON,2022-12-15 20:23:48,
393,U1583,C,9,H,4,A,650.0,79.16000000000001,103.534,44855212,SHLF11647371,50,0.75,10,14,10,12,Cu,85630,10648,2891,3649,79,119,155,7996,105,473,45,141,436348,3249,XRF2,1,2022-11-15,10:16:34,YEON,2022-12-15 20:23:48,
393,U1583,C,9,H,4,A,700.0,79.21000000000001,103.584,44855212,SHLF11647371,50,0.75,10,14,10,12,Cu,85626,10866,2627,3590,57,123,163,7852,89,476,47,66,436768,2822,XRF2,1,2022-11-15,10:16:59,YEON,2022-12-15 20:23:48,
393,U1583,C,9,H,4,A,750.0,79.26,103.634,44855212,SHLF11647371,50,0.75,10,14,10,12,Cu,85294,11263,2764,3553,68,107,148,7805,113,515,91,111,435903,2777,XRF2,1,2022-11-15,10:17:24,YEON,2022-12-15 20:23:48,
393,U1583,C,9,H,4,A,800.0,79.31,103.684,44855212,SHLF11647371,50,0.75,10,14,10,12,Cu,85101,10716,2925,3573,68,133,115,7758,152,351,17,70,435046,2585,XRF2,1,2022-11-15,10:17:49,YEON,2022-12-15 20:23:48,
393,U1583,C,9,H,4,A,850.0,79.36,103.734,44855212,SHLF11647371,50,0.75,10,14,10,12,Cu,85330,10780,3076,3468,78,124,164,7766,150,370,67,97,436686,2825,XRF2,1,2022-11-15,10:18:15,YEON,2022-12-15 20:23:48,
393,U1583,C,9,H,4,A,900.0,79.41000000000001,103.784,44855212,SHLF11647371,50,0.75,10,14,10,12,Cu,84767,10505,3033,3470,55,124,128,7292,87,421,13,125,436434,2243,XRF2,1,2022-11-15,10:18:40,YEON,2022-12-15 20:23:48,
393,U1583,C,9,H,4,A,950.0,79.46000000000001,103.834,44855212,SHLF11647371,50,0.75,10,14,10,12,Cu,84176,10749,2958,3367,44,151,124,7345,94,413,61,99,435486,2674,XRF2,1,2022-11-15,10:19:03,YEON,2022-12-15 20:23:48,
393,U1583,C,9,H,4,A,1000.0,79.51,103.884,44855212,SHLF11647371,50,0.75,10,14,10,12,Cu,84426,10425,2728,3232,105,186,127,7119,83,408,10,53,435032,2522,XRF2,1,2022-11-15,10:19:28,YEON,2022-12-15 20:23:48,
393,U1583,C,9,H,4,A,1050.0,79.56,103.934,44855212,SHLF11647371,50,0.75,10,14,10,12,Cu,84392,10545,2666,3359,46,130,112,7052,71,470,27,67,436206,2916,XRF2,1,2022-11-15,10:19:53,YEON,2022-12-15 20:23:48,
393,U1583,C,9,H,4,A,1100.0,79.61,103.984,44855212,SHLF11647371,50,0.75,10,14,10,12,Cu,84353,10545,2681,3566,67,130,117,7341,80,388,52,85,436132,3302,XRF2,1,2022-11-15,10:20:19,YEON,2022-12-15 20:23:48,
393,U1583,C,9,H,4,A,1150.0,79.66000000000001,104.034,44855212,SHLF11647371,50,0.75,10,14,10,12,Cu,83588,10025,2521,3469,64,122,145,6888,38,369,40,38,436895,2887,XRF2,1,2022-11-15,10:20:42,YEON,2022-12-15 20:23:48,
393,U1583,C,9,H,4,A,1200.0,79.71000000000001,104.084,44855212,SHLF11647371,50,0.75,10,14,10,12,Cu,83147,9701,2427,3341,78,130,132,6899,54,361,54,59,437964,3399,XRF2,1,2022-11-15,10:21:07,YEON,2022-12-15 20:23:48,
393,U1583,C,9,H,4,A,1250.0,79.76,104.134,44855212,SHLF11647371,50,0.75,10,14,10,12,Cu,82696,9676,2455,3286,61,130,147,6576,52,320,30,46,436099,3244,XRF2,1,2022-11-15,10:21:32,YEON,2022-12-15 20:23:48,
393,U1583,C,9,H,4,A,1300.0,79.81,104.184,44855212,SHLF11647371,50,0.75,10,14,10,12,Cu,82531,10031,2421,3351,59,77,115,6348,34,349,25,49,436295,2272,XRF2,1,2022-11-15,10:21:57,YEON,2022-12-15 20:23:48,
393,U1583,C,9,H,4,A,1350.0,79.86,104.234,44855212,SHLF11647371,50,0.75,10,14,10,12,Cu,83099,9891,2478,3422,80,66,152,6586,143,367,38,73,438746,2524,XRF2,1,2022-11-15,10:22:23,YEON,2022-12-15 20:23:48,
393,U1583,C,9,H,4,A,1400.0,79.91000000000001,104.284,44855212,SHLF11647371,50,0.75,10,14,10,12,Cu,84113,9710,2710,3457,88,131,94,6579,119,395,10,75,445381,2890,XRF2,1,2022-11-15,10:22:48,YEON,2022-12-15 20:23:48,
393,U1583,C,9,H,4,A,1450.0,79.96000000000001,104.334,44855212,SHLF11647371,50,0.75,10,14,10,12,Cu,84409,8871,2863,3318,95,166,120,6105,37,376,31,115,458296,2545,XRF2,1,2022-11-15,10:23:13,YEON,2022-12-15 20:23:48,
393,U1583,C,9,H,4,A,1470.0,79.98,104.354,44855212,SHLF11647371,50,0.75,10,14,10,12,Cu,84689,9037,2609,3471,38,131,144,6333,110,426,32,60,458982,2123,XRF2,1,2022-11-15,10:23:36,YEON,2022-12-15 20:23:48,
393,U1583,C,9,H,5,A,50.0,80.07,104.444,44855222,SHLF11647401,50,0.75,10,14,10,12,Cu,86520,10888,2626,3523,63,118,139,7577,112,491,40,62,439290,3380,XRF2,1,2022-11-14,17:00:44,YEON,2022-12-15 20:23:49,
393,U1583,C,9,H,5,A,100.0,80.11999999999999,104.494,44855222,SHLF11647401,50,0.75,10,14,10,12,Cu,84695,10389,2524,3476,74,195,109,7348,81,450,46,67,433640,3286,XRF2,1,2022-11-14,17:01:09,YEON,2022-12-15 20:23:49,
393,U1583,C,9,H,5,A,150.0,80.17,104.54400000000001,44855222,SHLF11647401,50,0.75,10,14,10,12,Cu,84605,10464,2609,3411,99,103,133,7155,77,439,71,85,431950,3211,XRF2,1,2022-11-14,17:01:34,YEON,2022-12-15 20:23:49,
393,U1583,C,9,H,5,A,200.0,80.22,104.59400000000001,44855222,SHLF11647401,50,0.75,10,14,10,12,Cu,84518,9940,2458,3389,39,122,166,7047,121,331,73,112,433937,3484,XRF2,1,2022-11-14,17:01:59,YEON,2022-12-15 20:23:49,
393,U1583,C,9,H,5,A,250.0,80.27,104.644,44855222,SHLF11647401,50,0.75,10,14,10,12,Cu,85650,9630,2939,3570,89,179,182,6860,93,453,55,115,435772,4548,XRF2,1,2022-11-14,17:02:24,YEON,2022-12-15 20:23:49,
393,U1583,C,9,H,5,A,300.0,80.32,104.694,44855222,SHLF11647401,50,0.75,10,14,10,12,Cu,85967,9864,2979,3550,63,151,140,6839,93,448,12,50,435760,3969,XRF2,1,2022-11-14,17:02:50,YEON,2022-12-15 20:23:49,
393,U1583,C,9,H,5,A,350.0,80.36999999999999,104.744,44855222,SHLF11647401,50,0.75,10,14,10,12,Cu,86104,9881,3073,3517,63,149,155,7094,78,509,33,54,436225,3581,XRF2,1,2022-11-14,17:03:15,YEON,2022-12-15 20:23:49,
393,U1583,C,9,H,5,A,400.0,80.42,104.79400000000001,44855222,SHLF11647401,50,0.75,10,14,10,12,Cu,85837,10550,2973,3469,39,113,149,7176,103,455,26,83,435439,2961,XRF2,1,2022-11-14,17:03:40,YEON,2022-12-15 20:23:49,
393,U1583,C,9,H,5,A,450.0,80.47,104.84400000000001,44855222,SHLF11647401,50,0.75,10,14,10,12,Cu,85588,10037,2823,3524,85,123,175,6933,72,547,69,73,432969,3103,XRF2,1,2022-11-14,17:04:06,YEON,2022-12-15 20:23:49,
393,U1583,C,9,H,5,A,500.0,80.52,104.894,44855222,SHLF11647401,50,0.75,10,14,10,12,Cu,85079,11435,1874,3386,52,124,120,5163,90,384,28,58,432622,2786,XRF2,1,2022-11-14,17:04:31,YEON,2022-12-15 20:23:49,
393,U1583,C,9,H,5,A,550.0,80.57,104.944,44855222,SHLF11647401,50,0.75,10,14,10,12,Cu,84495,12284,1452,3459,21,130,107,3924,79,335,58,40,433925,2128,XRF2,1,2022-11-14,17:04:56,YEON,2022-12-15 20:23:49,
393,U1583,C,9,H,5,A,600.0,80.61999999999999,104.994,44855222,SHLF11647401,50,0.75,10,14,10,12,Cu,84452,11777,1600,3484,75,151,114,4495,182,427,35,50,433546,2162,XRF2,1,2022-11-14,17:05:21,YEON,2022-12-15 20:23:49,
393,U1583,C,9,H,5,A,650.0,80.67,105.04400000000001,44855222,SHLF11647401,50,0.75,10,14,10,12,Cu,85486,10641,2809,3527,51,111,161,6883,65,407,25,32,437109,3004,XRF2,1,2022-11-14,17:05:46,YEON,2022-12-15 20:23:49,
393,U1583,C,9,H,5,A,700.0,80.72,105.09400000000001,44855222,SHLF11647401,50,0.75,10,14,10,12,Cu,86242,10837,2893,3470,42,138,178,7430,120,500,48,62,437455,3212,XRF2,1,2022-11-14,17:06:11,YEON,2022-12-15 20:23:49,
393,U1583,C,9,H,5,A,750.0,80.77,105.144,44855222,SHLF11647401,50,0.75,10,14,10,12,Cu,86074,11046,2981,3360,93,133,162,7134,96,384,67,76,436015,3098,XRF2,1,2022-11-14,17:06:37,YEON,2022-12-15 20:23:49,
393,U1583,C,9,H,5,A,800.0,80.82,105.194,44855222,SHLF11647401,50,0.75,10,14,10,12,Cu,85912,10565,2926,3514,68,107,120,6714,149,526,24,49,437653,3562,XRF2,1,2022-11-14,17:07:02,YEON,2022-12-15 20:23:49,
393,U1583,C,9,H,5,A,850.0,80.86999999999999,105.244,44855222,SHLF11647401,50,0.75,10,14,10,12,Cu,85828,10291,3030,3657,70,175,139,7078,82,457,32,93,437486,3759,XRF2,1,2022-11-14,17:07:27,YEON,2022-12-15 20:23:49,
393,U1583,C,9,H,5,A,900.0,80.92,105.29400000000001,44855222,SHLF11647401,50,0.75,10,14,10,12,Cu,86447,10390,3292,3669,77,151,161,7305,84,415,53,132,441626,2675,XRF2,1,2022-11-14,17:07:52,YEON,2022-12-15 20:23:49,
393,U1583,C,9,H,5,A,950.0,80.97,105.34400000000001,44855222,SHLF11647401,50,0.75,10,14,10,12,Cu,85839,10272,2808,3379,68,141,176,7014,83,442,27,82,445876,2399,XRF2,1,2022-11-14,17:08:18,YEON,2022-12-15 20:23:49,
393,U1583,C,9,H,6,A,50.0,81.57,105.944,44855232,SHLF11647431,50,0.75,10,14,10,12,Cu,84512,10944,2463,3562,55,105,154,7214,111,389,71,70,428923,2990,XRF2,1,2022-11-15,11:12:06,YEON,2022-12-15 20:23:51,
393,U1583,C,9,H,6,A,100.0,81.61999999999999,105.994,44855232,SHLF11647431,50,0.75,10,14,10,12,Cu,84226,10890,2316,3413,49,115,139,6832,160,438,71,109,429980,3278,XRF2,1,2022-11-15,11:12:32,YEON,2022-12-15 20:23:51,
393,U1583,C,9,H,6,A,150.0,81.67,106.04400000000001,44855232,SHLF11647431,50,0.75,10,14,10,12,Cu,84837,11510,2329,3526,82,169,165,5845,145,398,31,56,429560,4668,XRF2,1,2022-11-15,11:12:57,YEON,2022-12-15 20:23:51,
393,U1583,C,9,H,6,A,200.0,81.72,106.09400000000001,44855232,SHLF11647431,50,0.75,10,14,10,12,Cu,83980,10789,2016,3361,49,148,151,4753,92,374,56,87,431842,4605,XRF2,1,2022-11-15,11:13:22,YEON,2022-12-15 20:23:51,
393,U1583,C,9,H,6,A,250.0,81.77,106.144,44855232,SHLF11647431,50,0.75,10,14,10,12,Cu,84805,8616,3414,3444,79,108,258,6162,98,556,43,62,432091,3492,XRF2,1,2022-11-15,11:13:47,YEON,2022-12-15 20:23:51,
393,U1583,C,9,H,6,A,300.0,81.82,106.194,44855232,SHLF11647431,50,0.75,10,14,10,12,Cu,85694,9717,3450,3465,58,169,171,6035,116,535,32,138,432360,4694,XRF2,1,2022-11-15,11:14:10,YEON,2022-12-15 20:23:51,
393,U1583,C,9,H,6,A,350.0,81.86999999999999,106.244,44855232,SHLF11647431,50,0.75,10,14,10,12,Cu,83271,13131,1350,3527,52,114,96,2872,48,323,25,37,429868,1565,XRF2,1,2022-11-15,11:14:36,YEON,2022-12-15 20:23:51,
393,U1583,C,9,H,6,A,400.0,81.92,106.29400000000001,44855232,SHLF11647431,50,0.75,10,14,10,12,Cu,83389,12032,2040,3444,64,99,112,3254,87,325,23,84,432108,2452,XRF2,1,2022-11-15,11:15:01,YEON,2022-12-15 20:23:51,
393,U1583,C,9,H,6,A,450.0,81.97,106.34400000000001,44855232,SHLF11647431,50,0.75,10,14,10,12,Cu,84150,11792,2131,3517,68,121,210,3215,57,344,52,71,430605,2774,XRF2,1,2022-11-15,11:15:26,YEON,2022-12-15 20:23:51,
393,U1583,C,9,H,6,A,500.0,82.02,106.394,44855232,SHLF11647431,50,0.75,10,14,10,12,Cu,83571,12778,1508,3454,54,125,102,2243,74,275,37,112,432349,2160,XRF2,1,2022-11-15,11:15:51,YEON,2022-12-15 20:23:51,
393,U1583,C,9,H,6,A,550.0,82.07,106.444,44855232,SHLF11647431,50,0.75,10,14,10,12,Cu,83160,14152,801,3406,78,95,87,1659,62,234,32,74,430806,1666,XRF2,1,2022-11-15,11:16:17,YEON,2022-12-15 20:23:51,
393,U1583,C,9,H,6,A,600.0,82.11999999999999,106.494,44855232,SHLF11647431,50,0.75,10,14,10,12,Cu,83011,14694,686,3487,33,87,74,1483,50,245,31,78,429477,1394,XRF2,1,2022-11-15,11:16:42,YEON,2022-12-15 20:23:51,
393,U1583,C,9,H,6,A,650.0,82.17,106.54400000000001,44855232,SHLF11647431,50,0.75,10,14,10,12,Cu,82930,15472,482,3329,52,104,85,1207,63,307,68,69,430494,951,XRF2,1,2022-11-15,11:17:07,YEON,2022-12-15 20:23:51,
393,U1583,C,9,H,6,A,700.0,82.22,106.59400000000001,44855232,SHLF11647431,50,0.75,10,14,10,12,Cu,82784,15418,368,3465,37,88,32,1087,40,195,33,57,432218,616,XRF2,1,2022-11-15,11:17:32,YEON,2022-12-15 20:23:51,
393,U1583,C,9,H,6,A,750.0,82.27,106.644,44855232,SHLF11647431,50,0.75,10,14,10,12,Cu,82785,15269,272,3447,37,127,52,1145,44,241,46,98,433544,804,XRF2,1,2022-11-15,11:17:58,YEON,2022-12-15 20:23:51,
393,U1583,C,9,H,6,A,800.0,82.32,106.694,44855232,SHLF11647431,50,0.75,10,14,10,12,Cu,82905,15291,394,3368,75,107,37,1214,55,234,96,66,433329,846,XRF2,1,2022-11-15,11:18:21,YEON,2022-12-15 20:23:51,
393,U1583,C,9,H,6,A,850.0,82.36999999999999,106.744,44855232,SHLF11647431,50,0.75,10,14,10,12,Cu,82501,15214,258,3446,36,99,74,1102,15,211,68,27,433394,842,XRF2,1,2022-11-15,11:18:46,YEON,2022-12-15 20:23:51,
393,U1583,C,9,H,6,A,900.0,82.42,106.79400000000001,44855232,SHLF11647431,50,0.75,10,14,10,12,Cu,82806,15279,365,3400,75,88,63,1219,82,241,75,37,434548,846,XRF2,1,2022-11-15,11:19:12,YEON,2022-12-15 20:23:51,
393,U1583,C,9,H,6,A,950.0,82.47,106.84400000000001,44855232,SHLF11647431,50,0.75,10,14,10,12,Cu,82110,14472,268,3316,48,51,70,1259,37,258,39,79,433745,824,XRF2,1,2022-11-15,11:19:37,YEON,2022-12-15 20:23:51,
393,U1583,C,9,H,6,A,1000.0,82.52,106.894,44855232,SHLF11647431,50,0.75,10,14,10,12,Cu,82071,14258,319,3384,51,106,67,1251,73,220,43,98,434021,960,XRF2,1,2022-11-15,11:20:02,YEON,2022-12-15 20:23:51,
393,U1583,C,9,H,6,A,1050.0,82.57,106.944,44855232,SHLF11647431,50,0.75,10,14,10,12,Cu,82628,10224,2326,3320,70,107,198,3073,101,346,48,29,437764,2082,XRF2,1,2022-11-15,11:20:27,YEON,2022-12-15 20:23:51,
393,U1583,C,9,H,6,A,1100.0,82.61999999999999,106.994,44855232,SHLF11647431,50,0.75,10,14,10,12,Cu,85036,8248,4770,3480,93,105,216,5997,139,612,32,93,438715,4490,XRF2,1,2022-11-15,11:20:53,YEON,2022-12-15 20:23:51,
393,U1583,C,9,H,6,A,1150.0,82.67,107.04400000000001,44855232,SHLF11647431,50,0.75,10,14,10,12,Cu,82430,9420,2918,3297,69,102,137,4184,129,485,50,40,435164,3475,XRF2,1,2022-11-15,11:21:18,YEON,2022-12-15 20:23:51,
393,U1583,C,9,H,6,A,1200.0,82.72,107.09400000000001,44855232,SHLF11647431,50,0.75,10,14,10,12,Cu,84013,8951,4129,3586,115,127,181,5563,151,447,79,160,432850,4409,XRF2,1,2022-11-15,11:21:43,YEON,2022-12-15 20:23:51,
393,U1583,C,9,H,6,A,1250.0,82.77,107.144,44855232,SHLF11647431,50,0.75,10,14,10,12,Cu,85175,9066,4270,3631,66,182,238,5024,84,515,61,128,430318,4774,XRF2,1,2022-11-15,11:22:09,YEON,2022-12-15 20:23:51,
393,U1583,C,9,H,6,A,1300.0,82.82,107.194,44855232,SHLF11647431,50,0.75,10,13,10,12,Cu,76275,6598,1441,3133,71,78,94,2283,80,288,34,53,433442,1891,XRF2,1,2022-11-15,11:22:34,YEON,2022-12-15 20:23:51,
393,U1583,C,9,H,6,A,1350.0,82.86999999999999,107.244,44855232,SHLF11647431,50,0.75,10,14,10,12,Cu,84347,11471,1790,3390,35,141,191,3157,78,440,16,89,439009,2406,XRF2,1,2022-11-15,11:22:59,YEON,2022-12-15 20:23:51,
393,U1583,C,9,H,6,A,1400.0,82.92,107.29400000000001,44855232,SHLF11647431,50,0.75,10,14,10,12,Cu,83901,11699,1529,3418,38,93,161,2821,69,314,26,51,436915,1599,XRF2,1,2022-11-15,11:23:22,YEON,2022-12-15 20:23:51,
393,U1583,C,9,H,6,A,1450.0,82.97,107.34400000000001,44855232,SHLF11647431,50,0.75,10,14,10,12,Cu,85419,11955,1896,3330,32,136,101,3299,71,363,94,96,444880,1896,XRF2,1,2022-11-15,11:23:47,YEON,2022-12-15 20:23:51,
393,U1583,E,11,H,3,A,50.0,92.58,107.858,44856562,SHLF11657661,50,0.75,10,14,10,12,Cu,85064,9154,2957,3510,86,165,157,7148,48,409,34,69,441421,2931,XRF2,1,2022-11-25,09:42:20,YEON,2022-12-15 20:52:54,
393,U1583,E,11,H,3,A,100.0,92.63,107.908,44856562,SHLF11657661,50,0.75,10,14,10,12,Cu,86006,9600,2820,3629,90,202,147,7625,86,455,41,116,435368,3064,XRF2,1,2022-11-25,09:42:44,YEON,2022-12-15 20:52:54,
393,U1583,E,11,H,3,A,150.0,92.68,107.95800000000001,44856562,SHLF11657661,50,0.75,10,14,10,12,Cu,86595,11034,3049,3525,67,185,88,7803,88,469,52,128,434981,2892,XRF2,1,2022-11-25,09:43:08,YEON,2022-12-15 20:52:54,
393,U1583,E,11,H,3,A,200.0,92.73,108.00800000000001,44856562,SHLF11657661,50,0.75,10,14,10,12,Cu,86554,11072,2883,3352,99,169,124,7902,54,391,78,69,434005,2855,XRF2,1,2022-11-25,09:43:34,YEON,2022-12-15 20:52:54,
393,U1583,E,11,H,3,A,250.0,92.78,108.058,44856562,SHLF11657661,50,0.75,10,14,10,12,Cu,85647,10435,2761,3512,74,136,127,7561,154,563,56,69,434278,3112,XRF2,1,2022-11-25,09:43:59,YEON,2022-12-15 20:52:54,
393,U1583,E,11,H,3,A,300.0,92.83,108.108,44856562,SHLF11657661,50,0.75,10,14,10,12,Cu,84107,8994,2659,3247,86,180,115,7038,159,363,52,65,434781,2946,XRF2,1,2022-11-25,09:44:23,YEON,2022-12-15 20:52:54,
393,U1583,E,11,H,3,A,350.0,92.88,108.158,44856562,SHLF11657661,50,0.75,10,14,10,12,Cu,85971,9299,3221,3497,50,144,178,7453,105,516,72,79,431018,3154,XRF2,1,2022-11-25,09:44:47,YEON,2022-12-15 20:52:54,
393,U1583,E,11,H,3,A,400.0,92.93,108.20800000000001,44856562,SHLF11657661,50,0.75,10,14,10,12,Cu,84551,11736,1736,3402,76,87,89,4912,98,389,19,47,429954,2195,XRF2,1,2022-11-25,09:45:12,YEON,2022-12-15 20:52:54,
393,U1583,E,11,H,3,A,450.0,92.98,108.25800000000001,44856562,SHLF11657661,50,0.75,10,14,10,12,Cu,85147,11015,2487,3587,86,155,131,5433,73,386,41,71,432335,2736,XRF2,1,2022-11-25,09:45:37,YEON,2022-12-15 20:52:54,
393,U1583,E,11,H,3,A,500.0,93.03,108.308,44856562,SHLF11657661,50,0.75,10,14,10,12,Cu,86456,10331,2794,3650,64,146,127,7647,111,460,42,21,434098,3905,XRF2,1,2022-11-25,09:46:01,YEON,2022-12-15 20:52:54,
393,U1583,E,11,H,3,A,550.0,93.08,108.358,44856562,SHLF11657661,50,0.75,10,14,10,12,Cu,86658,10738,3154,3528,107,118,163,7717,120,447,21,108,435128,3767,XRF2,1,2022-11-25,09:46:25,YEON,2022-12-15 20:52:54,
393,U1583,E,11,H,3,A,600.0,93.13,108.408,44856562,SHLF11657661,50,0.75,10,14,10,12,Cu,86316,11249,3563,3474,47,147,78,7947,84,461,38,79,435639,2955,XRF2,1,2022-11-25,09:46:49,YEON,2022-12-15 20:52:54,
393,U1583,E,11,H,3,A,650.0,93.18,108.45800000000001,44856562,SHLF11657661,50,0.75,10,14,10,12,Cu,86123,10746,3163,3476,15,163,132,7475,171,502,75,110,433318,2676,XRF2,1,2022-11-25,09:47:13,YEON,2022-12-15 20:52:54,
393,U1583,E,11,H,3,A,700.0,93.23,108.50800000000001,44856562,SHLF11657661,50,0.75,10,14,10,12,Cu,86407,11171,2720,3536,59,163,162,7938,102,385,72,75,434366,3857,XRF2,1,2022-11-25,09:47:39,YEON,2022-12-15 20:52:54,
393,U1583,E,11,H,3,A,750.0,93.28,108.558,44856562,SHLF11657661,50,0.75,10,14,10,12,Cu,86055,11438,2659,3566,65,153,144,8106,112,341,26,57,433226,2889,XRF2,1,2022-11-25,09:48:03,YEON,2022-12-15 20:52:54,
393,U1583,E,11,H,3,A,800.0,93.33,108.608,44856562,SHLF11657661,50,0.75,10,14,10,12,Cu,85804,10548,3069,3599,93,115,144,7978,98,475,64,98,432405,3119,XRF2,1,2022-11-25,09:48:26,YEON,2022-12-15 20:52:54,
393,U1583,E,11,H,3,A,850.0,93.38,108.658,44856562,SHLF11657661,50,0.75,10,14,10,12,Cu,85753,10544,3050,3450,86,166,114,7774,92,504,72,116,432620,3296,XRF2,1,2022-11-25,09:48:51,YEON,2022-12-15 20:52:54,
393,U1583,E,11,H,3,A,900.0,93.43,108.70800000000001,44856562,SHLF11657661,50,0.75,10,14,10,12,Cu,85365,11174,2688,3410,62,159,75,7966,137,501,37,60,433239,2802,XRF2,1,2022-11-25,09:49:15,YEON,2022-12-15 20:52:54,
393,U1583,E,11,H,3,A,950.0,93.48,108.75800000000001,44856562,SHLF11657661,50,0.75,10,14,10,12,Cu,86438,11460,2542,3484,70,171,131,7901,56,479,28,89,435100,3061,XRF2,1,2022-11-25,09:49:41,YEON,2022-12-15 20:52:54,
393,U1583,E,11,H,3,A,1000.0,93.53,108.808,44856562,SHLF11657661,50,0.75,10,14,10,12,Cu,86510,11417,2968,3527,77,150,90,7777,102,455,79,42,435538,3146,XRF2,1,2022-11-25,09:50:05,YEON,2022-12-15 20:52:54,
393,U1583,E,11,H,3,A,1050.0,93.58,108.858,44856562,SHLF11657661,50,0.75,10,14,10,12,Cu,86523,10774,3156,3594,72,180,182,7673,81,419,41,47,435715,3010,XRF2,1,2022-11-25,09:50:30,YEON,2022-12-15 20:52:54,
393,U1583,E,11,H,3,A,1100.0,93.63,108.908,44856562,SHLF11657661,50,0.75,10,14,10,12,Cu,86424,11145,3308,3669,69,136,122,7931,108,318,36,50,432713,3082,XRF2,1,2022-11-25,09:50:56,YEON,2022-12-15 20:52:54,
393,U1583,E,11,H,3,A,1150.0,93.68,108.95800000000001,44856562,SHLF11657661,50,0.75,10,14,10,12,Cu,85870,11149,3095,3408,55,117,112,7763,69,359,18,81,435847,2923,XRF2,1,2022-11-25,09:51:20,YEON,2022-12-15 20:52:54,
393,U1583,E,11,H,3,A,1200.0,93.73,109.00800000000001,44856562,SHLF11657661,50,0.75,10,14,10,12,Cu,86638,11676,3706,3598,89,146,157,7838,136,515,32,68,435523,2747,XRF2,1,2022-11-25,09:51:44,YEON,2022-12-15 20:52:54,
393,U1583,E,11,H,3,A,1250.0,93.78,109.058,44856562,SHLF11657661,50,0.75,10,14,10,12,Cu,85084,10979,3409,3355,89,188,47,7229,113,421,51,44,437480,2571,XRF2,1,2022-11-25,09:52:10,YEON,2022-12-15 20:52:54,
393,U1583,E,11,H,3,A,1300.0,93.83,109.108,44856562,SHLF11657661,50,0.75,10,14,10,12,Cu,82743,11116,2623,3430,75,138,124,6445,113,387,44,68,428162,2948,XRF2,1,2022-11-25,09:52:35,YEON,2022-12-15 20:52:54,
393,U1583,E,11,H,3,A,1350.0,93.88,109.158,44856562,SHLF11657661,50,0.75,10,14,10,12,Cu,79077,9686,1400,3266,34,49,113,3684,10,266,77,45,426358,2140,XRF2,1,2022-11-25,09:53:00,YEON,2022-12-15 20:52:54,
393,U1583,E,11,H,3,A,1400.0,93.93,109.20800000000001,44856562,SHLF11657661,50,0.75,10,14,10,12,Cu,85180,12084,1993,3515,38,117,79,5294,97,350,32,89,433843,3203,XRF2,1,2022-11-25,09:53:25,YEON,2022-12-15 20:52:54,
393,U1583,E,11,H,3,A,1450.0,93.98,109.25800000000001,44856562,SHLF11657661,50,0.75,10,14,10,12,Cu,85180,9726,2587,3379,47,126,110,5413,70,424,52,29,448927,2601,XRF2,1,2022-11-25,09:53:49,YEON,2022-12-15 20:52:54,
