Expedition,Site,Hole,Core,Type,Section,A/W,Offset (mm),CSF-A (m),CCSF-393-U1560-AC-20220803-ac (m),Test No.,TextID,Voltage (kV),Tube Current (mA),Live Time (s),Real Time (s),Down-Core Slit (mm),Cross-Core Slit (mm),Filter,Total Counts Per Second,Mg-Ka Area,Al-Ka Area,Si-Ka Area,P -Ka Area,S -Ka Area,Cl-Ka Area,Ar-Ka Area,K -Ka Area,Ca-Ka Area,Ti-Ka Area,Cr-Ka Area,Mn-Ka Area,Fe-Ka Area,Rh-La-Coh Area,Instrument,Scan Number,Date of Measure,Time of Measure,Uploaded By,Date Uploaded,Comment
395E,U1560,A,7,H,2,A,1360.0,55.06,63.586,44849472,SHLF10897651,10,0.16,6,10,10,12,No-Filter,378240,-90,2118,17699,684,1515,47063,-5059,12069,1401585,2312,273,6652,46465,49416,XRF1,1,2022-11-14,11:46:15,YEON,2022-12-13 21:18:53,
395E,U1560,A,7,H,2,A,1380.0,55.080000000000005,63.606,44849472,SHLF10897651,10,0.16,6,10,10,12,No-Filter,380687,-62,1971,16121,648,1479,48816,-4983,11120,1413979,2244,272,6744,44493,49605,XRF1,1,2022-11-14,11:46:34,YEON,2022-12-13 21:18:53,
395E,U1560,A,7,H,2,A,1400.0,55.1,63.626,44849472,SHLF10897651,10,0.16,6,11,10,12,No-Filter,384174,-90,1664,13556,717,1206,46488,-5132,9077,1449813,1854,-96,5705,36344,50131,XRF1,1,2022-11-14,11:46:53,YEON,2022-12-13 21:18:53,
395E,U1560,A,7,H,2,A,1420.0,55.120000000000005,63.646,44849472,SHLF10897651,10,0.16,6,11,10,12,No-Filter,381036,-80,1525,12822,404,1388,46515,-5124,8431,1439412,1547,164,4932,35754,49871,XRF1,1,2022-11-14,11:47:12,YEON,2022-12-13 21:18:53,
395E,U1560,A,7,H,2,A,1440.0,55.14,63.666,44849472,SHLF10897651,10,0.16,6,10,10,12,No-Filter,370341,-37,2055,17035,676,1683,47826,-4985,11663,1367470,2115,34,7477,47290,48772,XRF1,1,2022-11-14,11:47:31,YEON,2022-12-13 21:18:53,
395E,U1560,A,7,H,2,A,1460.0,55.160000000000004,63.686,44849472,SHLF10897651,10,0.16,6,11,10,12,No-Filter,383209,-50,1679,13017,801,1550,45642,-4808,8102,1454561,1394,167,4900,34009,49215,XRF1,1,2022-11-14,11:47:51,YEON,2022-12-13 21:18:53,
395E,U1560,A,7,H,2,A,1480.0,55.18,63.705999999999996,44849472,SHLF10897651,10,0.16,6,11,10,12,No-Filter,392684,-61,1598,12215,697,1456,51387,-4312,8667,1476856,1417,322,5232,36520,51086,XRF1,1,2022-11-14,11:48:10,YEON,2022-12-13 21:18:53,
395E,U1560,A,7,H,3,A,20.0,55.220000000000006,63.746,44849482,SHLF10897681,10,0.16,6,11,10,12,No-Filter,405685,-54,1680,13001,582,1322,47634,-5048,8428,1544193,1764,192,4871,32796,51757,XRF1,1,2022-11-14,13:10:09,YEON,2022-12-13 21:18:57,
395E,U1560,A,7,H,3,A,40.0,55.24,63.766,44849482,SHLF10897681,10,0.16,6,11,10,12,No-Filter,399143,-96,1431,11656,810,1188,46954,-4784,7597,1524918,1328,1055,4975,31064,50744,XRF1,1,2022-11-14,13:10:28,YEON,2022-12-13 21:18:57,
395E,U1560,A,7,H,3,A,60.0,55.260000000000005,63.786,44849482,SHLF10897681,10,0.16,6,11,10,12,No-Filter,397779,-64,1504,11453,778,1422,46301,-5158,7168,1521667,1827,783,4332,29462,50966,XRF1,1,2022-11-14,13:10:47,YEON,2022-12-13 21:18:57,
395E,U1560,A,7,H,3,A,80.0,55.28,63.806,44849482,SHLF10897681,10,0.16,6,11,10,12,No-Filter,402341,-80,1409,10837,678,1595,50048,-4615,7513,1536247,1446,955,4253,29146,51832,XRF1,1,2022-11-14,13:11:06,YEON,2022-12-13 21:18:57,
395E,U1560,A,7,H,3,A,100.0,55.300000000000004,63.826,44849482,SHLF10897681,10,0.16,6,11,10,12,No-Filter,385197,-81,1281,10284,717,1516,50453,-4634,6822,1464467,1512,935,4371,29255,50446,XRF1,1,2022-11-14,13:11:25,YEON,2022-12-13 21:18:57,
395E,U1560,A,7,H,3,A,120.0,55.32,63.846,44849482,SHLF10897681,10,0.16,6,11,10,12,No-Filter,400664,-85,1280,8065,582,1102,46063,-4504,4808,1557463,906,738,2542,20490,50651,XRF1,1,2022-11-14,13:11:46,YEON,2022-12-13 21:18:57,
395E,U1560,A,7,H,3,A,140.0,55.34,63.866,44849482,SHLF10897681,10,0.16,6,11,10,12,No-Filter,395555,-87,1133,7753,546,1301,45878,-4147,4387,1536657,1022,936,2855,20371,50444,XRF1,1,2022-11-14,13:12:07,YEON,2022-12-13 21:18:57,
395E,U1560,A,7,H,3,A,160.0,55.36,63.885999999999996,44849482,SHLF10897681,10,0.16,6,11,10,12,No-Filter,397816,-67,1096,6042,546,1273,46058,-4365,3313,1554856,948,814,2104,16465,50128,XRF1,1,2022-11-14,13:12:26,YEON,2022-12-13 21:18:57,
395E,U1560,A,7,H,3,A,180.0,55.38,63.906,44849482,SHLF10897681,10,0.16,6,11,10,12,No-Filter,413504,-69,977,6811,602,1590,45070,-4936,3223,1624160,731,718,2058,15360,50805,XRF1,1,2022-11-14,13:12:45,YEON,2022-12-13 21:18:57,
395E,U1560,A,7,H,3,A,200.0,55.400000000000006,63.926,44849482,SHLF10897681,10,0.16,6,11,10,12,No-Filter,409782,-92,1066,6643,676,1183,42602,-4277,3540,1610291,805,956,1991,15783,51320,XRF1,1,2022-11-14,13:13:06,YEON,2022-12-13 21:18:57,
395E,U1560,A,7,H,3,A,220.0,55.42,63.946,44849482,SHLF10897681,10,0.16,6,11,10,12,No-Filter,413523,18,1122,6489,738,1122,43508,-4559,3422,1626961,675,1050,2259,15552,50879,XRF1,1,2022-11-14,13:13:27,YEON,2022-12-13 21:18:57,
395E,U1560,A,7,H,3,A,240.0,55.440000000000005,63.966,44849482,SHLF10897681,10,0.16,6,11,10,12,No-Filter,413646,-92,920,6164,275,1085,44712,-4398,3166,1627312,739,834,2110,15095,50575,XRF1,1,2022-11-14,13:13:46,YEON,2022-12-13 21:18:57,
395E,U1560,A,7,H,3,A,260.0,55.46,63.986,44849482,SHLF10897681,10,0.16,6,11,10,12,No-Filter,407572,-94,1034,6974,631,1312,45509,-4444,3952,1595295,486,539,2022,17344,49962,XRF1,1,2022-11-14,13:14:07,YEON,2022-12-13 21:18:57,
395E,U1560,A,7,H,3,A,280.0,55.480000000000004,64.006,44849482,SHLF10897681,10,0.16,6,11,10,12,No-Filter,410657,-76,1214,7746,477,1345,46247,-4620,4423,1603014,929,644,2340,18872,51026,XRF1,1,2022-11-14,13:14:26,YEON,2022-12-13 21:18:57,
395E,U1560,A,7,H,3,A,300.0,55.5,64.026,44849482,SHLF10897681,10,0.16,6,11,10,12,No-Filter,408496,-85,1096,8379,500,1384,47609,-4861,5121,1585809,1082,764,2812,21157,51085,XRF1,1,2022-11-14,13:14:45,YEON,2022-12-13 21:18:57,
395E,U1560,A,7,H,3,A,320.0,55.52,64.04599999999999,44849482,SHLF10897681,10,0.16,6,11,10,12,No-Filter,397013,-90,1355,9048,531,1495,46256,-4412,5517,1534605,1131,779,3175,23377,50200,XRF1,1,2022-11-14,13:15:04,YEON,2022-12-13 21:18:57,
395E,U1560,A,7,H,3,A,340.0,55.540000000000006,64.066,44849482,SHLF10897681,10,0.16,6,11,10,12,No-Filter,393912,-29,1342,9184,620,1298,48168,-5169,5460,1515026,1176,898,3433,25036,50305,XRF1,1,2022-11-14,13:15:23,YEON,2022-12-13 21:18:57,
395E,U1560,A,7,H,3,A,360.0,55.56,64.086,44849482,SHLF10897681,10,0.16,6,11,10,12,No-Filter,391800,-67,1418,10291,528,1424,51040,-4914,7203,1493585,1449,909,4237,29082,50344,XRF1,1,2022-11-14,13:15:42,YEON,2022-12-13 21:18:57,
395E,U1560,A,7,H,3,A,380.0,55.580000000000005,64.106,44849482,SHLF10897681,10,0.16,6,10,10,12,No-Filter,377461,-14,1698,13718,502,1330,49175,-5377,9058,1413689,1591,-69,5811,38725,49731,XRF1,1,2022-11-14,13:16:01,YEON,2022-12-13 21:18:57,
395E,U1560,A,7,H,3,A,390.0,55.59,64.116,44849482,SHLF10897681,10,0.16,6,10,10,12,No-Filter,374274,-70,1949,15394,551,1590,50066,-5230,11506,1384256,2173,-8,6655,45787,49629,XRF1,1,2022-11-14,13:16:20,YEON,2022-12-13 21:18:57,
395E,U1560,A,7,H,3,A,420.0,55.620000000000005,64.146,44849482,SHLF10897681,10,0.16,6,11,10,12,No-Filter,381419,-77,1782,14758,589,1212,47662,-4430,10474,1426226,2200,268,6816,41060,48690,XRF1,1,2022-11-14,13:16:43,YEON,2022-12-13 21:18:57,
395E,U1560,A,7,H,3,A,440.0,55.64,64.166,44849482,SHLF10897681,10,0.16,6,11,10,12,No-Filter,381633,-94,1603,13570,548,1521,47374,-5193,9467,1434941,2005,226,5889,37175,50217,XRF1,1,2022-11-14,13:17:04,YEON,2022-12-13 21:18:57,
395E,U1560,A,7,H,3,A,460.0,55.660000000000004,64.18599999999999,44849482,SHLF10897681,10,0.16,6,11,10,12,No-Filter,385263,-56,1577,10814,495,1264,44196,-4451,6934,1478746,1595,816,4000,27589,49192,XRF1,1,2022-11-14,13:17:23,YEON,2022-12-13 21:18:57,
395E,U1560,A,7,H,3,A,480.0,55.68,64.206,44849482,SHLF10897681,10,0.16,6,11,10,12,No-Filter,392371,-11,1400,9666,562,1244,43522,-4275,5867,1517850,1199,717,3570,24798,49274,XRF1,1,2022-11-14,13:17:42,YEON,2022-12-13 21:18:57,
395E,U1560,A,7,H,3,A,500.0,55.7,64.226,44849482,SHLF10897681,10,0.16,6,11,10,12,No-Filter,393906,-75,1251,9247,349,1074,43887,-4148,5793,1522930,1101,868,3207,23493,49565,XRF1,1,2022-11-14,13:18:01,YEON,2022-12-13 21:18:57,
395E,U1560,A,7,H,3,A,520.0,55.720000000000006,64.246,44849482,SHLF10897681,10,0.16,6,11,10,12,No-Filter,393507,-95,1296,9158,401,848,42487,-4258,5099,1527276,1051,585,3112,21711,49952,XRF1,1,2022-11-14,13:18:20,YEON,2022-12-13 21:18:57,
395E,U1560,A,7,H,3,A,540.0,55.74,64.266,44849482,SHLF10897681,10,0.16,6,11,10,12,No-Filter,387787,-104,1203,8980,591,1234,45081,-3725,5532,1498435,943,796,3534,22642,49411,XRF1,1,2022-11-14,13:18:39,YEON,2022-12-13 21:18:57,
395E,U1560,A,7,H,3,A,560.0,55.760000000000005,64.286,44849482,SHLF10897681,10,0.16,6,11,10,12,No-Filter,394618,-79,1384,10141,655,1460,47802,-4787,6489,1514819,1328,1101,4181,25461,50982,XRF1,1,2022-11-14,13:18:58,YEON,2022-12-13 21:18:57,
395E,U1560,A,7,H,3,A,580.0,55.78,64.306,44849482,SHLF10897681,10,0.16,6,11,10,12,No-Filter,400220,-66,1357,9404,525,1173,46904,-4988,5768,1544487,1246,770,3494,23517,51467,XRF1,1,2022-11-14,13:19:17,YEON,2022-12-13 21:18:57,
395E,U1560,A,7,H,3,A,600.0,55.800000000000004,64.326,44849482,SHLF10897681,10,0.16,6,11,10,12,No-Filter,401571,-94,1217,9721,470,1385,44564,-4658,5771,1553392,1021,904,3406,23005,51673,XRF1,1,2022-11-14,13:19:37,YEON,2022-12-13 21:18:57,
395E,U1560,A,7,H,3,A,620.0,55.82,64.346,44849482,SHLF10897681,10,0.16,6,11,10,12,No-Filter,397699,-96,1480,10168,687,1290,46063,-4708,6587,1530782,1288,1031,3992,26018,51181,XRF1,1,2022-11-14,13:19:56,YEON,2022-12-13 21:18:57,
395E,U1560,A,7,H,3,A,640.0,55.84,64.366,44849482,SHLF10897681,10,0.16,6,11,10,12,No-Filter,394117,-56,1349,9877,543,1542,46036,-4590,6337,1516369,1142,876,3933,25289,50801,XRF1,1,2022-11-14,13:20:15,YEON,2022-12-13 21:18:57,
395E,U1560,A,7,H,3,A,660.0,55.86,64.386,44849482,SHLF10897681,10,0.16,6,11,10,12,No-Filter,389445,-83,1400,10079,607,1096,46598,-4758,6608,1493352,1499,815,4327,26508,50253,XRF1,1,2022-11-14,13:20:34,YEON,2022-12-13 21:18:57,
395E,U1560,A,7,H,3,A,680.0,55.88,64.406,44849482,SHLF10897681,10,0.16,6,11,10,12,No-Filter,390188,-98,1345,10237,586,1418,49195,-4772,6378,1491253,1377,819,4196,27382,50470,XRF1,1,2022-11-14,13:20:53,YEON,2022-12-13 21:18:57,
395E,U1560,A,7,H,3,A,700.0,55.900000000000006,64.426,44849482,SHLF10897681,10,0.16,6,11,10,12,No-Filter,383227,-77,1410,9582,612,1254,47736,-4939,6411,1466361,1184,730,4406,26791,49908,XRF1,1,2022-11-14,13:21:12,YEON,2022-12-13 21:18:57,
395E,U1560,A,7,H,3,A,720.0,55.92,64.446,44849482,SHLF10897681,10,0.16,6,11,10,12,No-Filter,390111,-80,1308,9663,526,1582,49310,-4637,6657,1493006,1072,1090,4623,27378,50321,XRF1,1,2022-11-14,13:21:31,YEON,2022-12-13 21:18:57,
395E,U1560,A,7,H,3,A,740.0,55.940000000000005,64.466,44849482,SHLF10897681,10,0.16,6,11,10,12,No-Filter,389569,-66,1294,10112,520,1434,50470,-4734,6969,1484013,1130,979,4829,29372,50145,XRF1,1,2022-11-14,13:21:50,YEON,2022-12-13 21:18:57,
395E,U1560,A,7,H,3,A,760.0,55.96,64.486,44849482,SHLF10897681,10,0.16,6,11,10,12,No-Filter,386165,-94,1331,10498,447,1366,47838,-4741,7314,1473908,1379,829,4695,29756,49631,XRF1,1,2022-11-14,13:22:09,YEON,2022-12-13 21:18:57,
395E,U1560,A,7,H,3,A,780.0,55.980000000000004,64.506,44849482,SHLF10897681,10,0.16,6,11,10,12,No-Filter,395015,-63,1389,11710,344,1156,47847,-4976,7878,1505309,1732,1092,4908,31459,50429,XRF1,1,2022-11-14,13:22:29,YEON,2022-12-13 21:18:57,
395E,U1560,A,7,H,3,A,800.0,56.0,64.526,44849482,SHLF10897681,10,0.16,6,11,10,12,No-Filter,396023,-100,1383,11492,621,1092,45666,-5027,7557,1515505,1819,920,4098,29695,50696,XRF1,1,2022-11-14,13:22:48,YEON,2022-12-13 21:18:57,
395E,U1560,A,7,H,3,A,820.0,56.02,64.54599999999999,44849482,SHLF10897681,10,0.16,6,11,10,12,No-Filter,397294,-73,1402,10840,439,1072,44663,-4665,6884,1526689,1185,1037,4015,27645,50678,XRF1,1,2022-11-14,13:23:07,YEON,2022-12-13 21:18:57,
395E,U1560,A,7,H,3,A,840.0,56.040000000000006,64.566,44849482,SHLF10897681,10,0.16,6,11,10,12,No-Filter,401508,-94,1193,9351,597,1397,45618,-4608,5612,1552654,1202,881,3837,22870,51064,XRF1,1,2022-11-14,13:23:28,YEON,2022-12-13 21:18:57,
395E,U1560,A,7,H,3,A,860.0,56.06,64.586,44849482,SHLF10897681,10,0.16,6,11,10,12,No-Filter,397300,-73,1226,8707,503,1225,45792,-4352,5725,1538726,1290,549,3360,22071,50262,XRF1,1,2022-11-14,13:23:47,YEON,2022-12-13 21:18:57,
395E,U1560,A,7,H,3,A,880.0,56.080000000000005,64.606,44849482,SHLF10897681,10,0.16,6,11,10,12,No-Filter,396127,-84,1187,8088,766,1405,45209,-4071,5080,1539490,1024,1052,3425,20249,49473,XRF1,1,2022-11-14,13:24:06,YEON,2022-12-13 21:18:57,
395E,U1560,A,7,H,3,A,900.0,56.1,64.626,44849482,SHLF10897681,10,0.16,6,11,10,12,No-Filter,397206,-83,1191,7689,512,1021,44202,-4150,4614,1547842,880,1149,3115,19837,49585,XRF1,1,2022-11-14,13:24:25,YEON,2022-12-13 21:18:57,
395E,U1560,A,7,H,3,A,920.0,56.120000000000005,64.646,44849482,SHLF10897681,10,0.16,6,11,10,12,No-Filter,404434,-40,1184,7930,611,1430,46693,-4815,4304,1571162,701,616,2923,19737,51291,XRF1,1,2022-11-14,13:24:46,YEON,2022-12-13 21:18:57,
395E,U1560,A,7,H,3,A,940.0,56.14,64.666,44849482,SHLF10897681,10,0.16,6,11,10,12,No-Filter,404985,-97,1182,8296,596,1312,48994,-4409,5569,1567354,960,889,3414,21147,51211,XRF1,1,2022-11-14,13:25:05,YEON,2022-12-13 21:18:57,
395E,U1560,A,7,H,3,A,960.0,56.160000000000004,64.68599999999999,44849482,SHLF10897681,10,0.16,6,11,10,12,No-Filter,395589,-67,1612,10754,543,1489,49649,-5078,7658,1507025,1309,847,4867,29297,51370,XRF1,1,2022-11-14,13:25:24,YEON,2022-12-13 21:18:57,
395E,U1560,A,7,H,3,A,980.0,56.18,64.706,44849482,SHLF10897681,10,0.16,6,10,10,12,No-Filter,378970,-84,1659,13220,679,1626,51654,-4994,9579,1416689,2079,87,6462,37072,50006,XRF1,1,2022-11-14,13:25:43,YEON,2022-12-13 21:18:57,
395E,U1560,A,7,H,3,A,1000.0,56.2,64.726,44849482,SHLF10897681,10,0.16,6,10,10,12,No-Filter,373307,-85,1545,12277,596,1634,50527,-4898,9080,1394774,1596,60,5580,36139,49961,XRF1,1,2022-11-14,13:26:02,YEON,2022-12-13 21:18:57,
395E,U1560,A,7,H,3,A,1020.0,56.220000000000006,64.746,44849482,SHLF10897681,10,0.16,6,10,10,12,No-Filter,364040,-61,1642,12910,691,1566,50844,-4403,9688,1352856,1927,46,6231,38046,49227,XRF1,1,2022-11-14,13:26:22,YEON,2022-12-13 21:18:57,
395E,U1560,A,7,H,3,A,1040.0,56.24,64.766,44849482,SHLF10897681,10,0.16,6,10,10,12,No-Filter,373779,-38,1715,13666,910,1580,48735,-4485,10028,1399666,1867,126,6239,37867,49608,XRF1,1,2022-11-14,13:26:41,YEON,2022-12-13 21:18:57,
395E,U1560,A,7,H,3,A,1060.0,56.260000000000005,64.786,44849482,SHLF10897681,10,0.16,6,10,10,12,No-Filter,375578,-51,1583,12276,571,1368,48244,-4227,8744,1413287,1297,415,6068,35008,49850,XRF1,1,2022-11-14,13:27:00,YEON,2022-12-13 21:18:57,
395E,U1560,A,7,H,3,A,1080.0,56.28,64.806,44849482,SHLF10897681,10,0.16,6,10,10,12,No-Filter,365481,-78,1360,9397,710,1626,50574,-4258,6886,1385253,1403,725,4512,28769,48397,XRF1,1,2022-11-14,13:27:19,YEON,2022-12-13 21:18:57,
395E,U1560,A,7,H,3,A,1100.0,56.300000000000004,64.826,44849482,SHLF10897681,10,0.16,6,10,10,12,No-Filter,372927,-70,1110,7894,640,1371,47538,-3836,5435,1432893,1164,755,3609,22808,48613,XRF1,1,2022-11-14,13:27:38,YEON,2022-12-13 21:18:57,
395E,U1560,A,7,H,3,A,1120.0,56.32,64.846,44849482,SHLF10897681,10,0.16,6,11,10,12,No-Filter,386199,-96,996,6691,322,1183,47033,-3994,4204,1500855,1084,818,2979,18052,49322,XRF1,1,2022-11-14,13:27:59,YEON,2022-12-13 21:18:57,
395E,U1560,A,7,H,3,A,1140.0,56.34,64.866,44849482,SHLF10897681,10,0.16,6,11,10,12,No-Filter,401740,-96,1089,7335,647,1429,46946,-4477,4534,1563267,958,627,2484,18418,51186,XRF1,1,2022-11-14,13:28:18,YEON,2022-12-13 21:18:57,
395E,U1560,A,7,H,3,A,1160.0,56.36,64.886,44849482,SHLF10897681,10,0.16,6,11,10,12,No-Filter,396098,-77,1135,7747,584,1446,47667,-4601,5204,1532691,949,627,3186,20998,50626,XRF1,1,2022-11-14,13:28:39,YEON,2022-12-13 21:18:57,
395E,U1560,A,7,H,3,A,1180.0,56.38,64.906,44849482,SHLF10897681,10,0.16,6,11,10,12,No-Filter,398490,-77,1196,8157,442,1380,47082,-4682,5278,1542538,1200,684,3231,21508,50894,XRF1,1,2022-11-14,13:28:58,YEON,2022-12-13 21:18:57,
395E,U1560,A,7,H,3,A,1200.0,56.400000000000006,64.926,44849482,SHLF10897681,10,0.16,6,11,10,12,No-Filter,392515,-81,1157,8741,516,1535,49989,-4921,6060,1503582,1334,749,3775,25276,51548,XRF1,1,2022-11-14,13:29:17,YEON,2022-12-13 21:18:57,
395E,U1560,A,7,H,3,A,1220.0,56.42,64.946,44849482,SHLF10897681,10,0.16,6,11,10,12,No-Filter,396991,-35,1466,10330,555,1384,48032,-4936,6019,1520144,1313,1020,4677,27211,51043,XRF1,1,2022-11-14,13:29:36,YEON,2022-12-13 21:18:57,
395E,U1560,A,7,H,3,A,1240.0,56.440000000000005,64.966,44849482,SHLF10897681,10,0.16,6,10,10,12,No-Filter,380069,-48,1470,10275,734,1354,48031,-5017,6621,1445251,1190,868,4745,29030,50626,XRF1,1,2022-11-14,13:29:55,YEON,2022-12-13 21:18:57,
395E,U1560,A,7,H,3,A,1260.0,56.46,64.986,44849482,SHLF10897681,10,0.16,6,10,10,12,No-Filter,377262,-61,1473,11607,471,1459,50615,-4570,8283,1423059,1594,180,4751,34034,49395,XRF1,1,2022-11-14,13:30:14,YEON,2022-12-13 21:18:57,
395E,U1560,A,7,H,3,A,1280.0,56.480000000000004,65.006,44849482,SHLF10897681,10,0.16,6,10,10,12,No-Filter,374625,-36,1512,12263,551,1471,50289,-4596,9173,1400877,1916,-355,6137,37738,50766,XRF1,1,2022-11-14,13:30:33,YEON,2022-12-13 21:18:57,
395E,U1560,A,7,H,3,A,1300.0,56.5,65.026,44849482,SHLF10897681,10,0.16,6,10,10,12,No-Filter,361911,-61,2260,17853,701,1589,50760,-5334,13185,1311715,2485,-145,8637,53814,49354,XRF1,1,2022-11-14,13:30:52,YEON,2022-12-13 21:18:57,
395E,U1560,A,7,H,3,A,1320.0,56.52,65.04599999999999,44849482,SHLF10897681,10,0.16,6,10,10,12,No-Filter,360281,-16,1862,15270,728,1266,42615,-4364,10893,1343046,1950,193,6648,42172,48289,XRF1,1,2022-11-14,13:31:11,YEON,2022-12-13 21:18:57,
395E,U1560,A,7,H,3,A,1340.0,56.540000000000006,65.066,44849482,SHLF10897681,10,0.16,6,10,10,12,No-Filter,363674,-76,1852,15431,859,1390,45638,-4734,11304,1348025,1964,107,7118,44004,48983,XRF1,1,2022-11-14,13:31:30,YEON,2022-12-13 21:18:57,
395E,U1560,A,7,H,3,A,1360.0,56.56,65.086,44849482,SHLF10897681,10,0.16,6,10,10,12,No-Filter,372735,-72,1659,13469,647,1362,45780,-4779,9319,1398500,1777,-64,5960,38865,48776,XRF1,1,2022-11-14,13:31:50,YEON,2022-12-13 21:18:57,
395E,U1560,A,7,H,3,A,1380.0,56.580000000000005,65.106,44849482,SHLF10897681,10,0.16,6,10,10,12,No-Filter,376663,-81,1742,13611,624,1165,45191,-4243,9272,1416768,1684,200,6199,38798,49257,XRF1,1,2022-11-14,13:32:10,YEON,2022-12-13 21:18:57,
