Expedition,Site,Hole,Core,Type,Section,A/W,Offset (mm),CSF-A (m),CCSF-393-U1583-ABCDE-20220803-shipboard (m),Test No.,TextID,Voltage (kV),Tube Current (mA),Live Time (s),Real Time (s),Down-Core Slit (mm),Cross-Core Slit (mm),Filter,Total Counts Per Second,Mg-Ka Area,Al-Ka Area,Si-Ka Area,P -Ka Area,S -Ka Area,Cl-Ka Area,Ar-Ka Area,K -Ka Area,Ca-Ka Area,Ti-Ka Area,Cr-Ka Area,Mn-Ka Area,Fe-Ka Area,Rh-La-Coh Area,Instrument,Scan Number,Date of Measure,Time of Measure,Uploaded By,Date Uploaded,Comment
393,U1583,E,4,H,5,A,550.0,29.57,32.805,44855512,SHLF11655241,10,0.15,6,17,10,12,No-Filter,433257,-8,1392,25903,902,1500,41952,-4749,5324,1678187,1451,788,1715,16071,52220,XRF2,1,2022-11-22,10:26:34,YEON,2022-12-15 20:32:56,
393,U1583,E,4,H,5,A,580.0,29.599999999999998,32.835,44855512,SHLF11655241,10,0.15,6,17,10,12,No-Filter,423241,-2,1343,24895,906,1599,41958,-4309,4931,1641241,1498,692,2673,13722,52363,XRF2,1,2022-11-22,10:27:00,YEON,2022-12-15 20:32:56,
393,U1583,E,4,H,5,A,600.0,29.62,32.855000000000004,44855512,SHLF11655241,10,0.15,6,17,10,12,No-Filter,419996,-9,1498,27808,801,1539,45162,-4516,7635,1607296,1700,559,922,18709,52436,XRF2,1,2022-11-22,10:27:27,YEON,2022-12-15 20:32:56,
393,U1583,E,4,H,5,A,630.0,29.65,32.885000000000005,44855512,SHLF11655241,10,0.15,6,17,10,12,No-Filter,416983,-17,1104,22444,807,1532,40126,-4520,3549,1632592,1073,594,1242,9242,50880,XRF2,1,2022-11-22,10:27:54,YEON,2022-12-15 20:32:56,
393,U1583,E,4,H,5,A,650.0,29.669999999999998,32.905,44855512,SHLF11655241,10,0.15,6,17,10,12,No-Filter,418229,-32,1211,23201,677,1637,45565,-4169,3820,1619554,1303,580,1009,13462,52499,XRF2,1,2022-11-22,10:28:21,YEON,2022-12-15 20:32:56,
393,U1583,E,4,H,5,A,700.0,29.72,32.955000000000005,44855512,SHLF11655241,10,0.15,6,16,10,12,No-Filter,395256,-40,1228,24284,802,1622,42911,-4539,5117,1518426,1185,424,3352,14733,50468,XRF2,1,2022-11-22,10:28:47,YEON,2022-12-15 20:32:56,
393,U1583,E,4,H,5,A,740.0,29.759999999999998,32.995000000000005,44855512,SHLF11655241,10,0.15,6,16,10,12,No-Filter,397807,-58,1563,27073,760,1455,43839,-4143,7637,1517586,1806,736,3892,18135,50442,XRF2,1,2022-11-22,10:29:12,YEON,2022-12-15 20:32:56,
393,U1583,E,4,H,5,A,800.0,29.82,33.055,44855512,SHLF11655241,10,0.15,6,16,10,12,No-Filter,389891,25,1832,30385,746,1497,42402,-4086,10057,1474319,1723,960,2742,21712,49901,XRF2,1,2022-11-22,10:29:38,YEON,2022-12-15 20:32:56,
393,U1583,E,4,H,5,A,850.0,29.87,33.105000000000004,44855512,SHLF11655241,10,0.15,6,15,10,12,No-Filter,387745,-1,2139,31808,684,1960,50096,-4353,12134,1437772,2291,724,3553,24945,51030,XRF2,1,2022-11-22,10:30:03,YEON,2022-12-15 20:32:56,
393,U1583,E,4,H,5,A,900.0,29.919999999999998,33.155,44855512,SHLF11655241,10,0.15,6,16,10,12,No-Filter,394042,-28,1979,32615,687,1802,46996,-4553,12564,1468437,2348,748,4845,26034,51666,XRF2,1,2022-11-22,10:30:29,YEON,2022-12-15 20:32:56,
393,U1583,E,4,H,5,A,950.0,29.97,33.205000000000005,44855512,SHLF11655241,10,0.15,6,16,10,12,No-Filter,395420,33,2257,34038,743,1579,45149,-4578,14529,1468914,2587,777,4958,28740,51420,XRF2,1,2022-11-22,10:30:53,YEON,2022-12-15 20:32:56,
393,U1583,E,4,H,5,A,1000.0,30.02,33.255,44855512,SHLF11655241,10,0.15,6,15,10,12,No-Filter,373702,15,2747,38804,699,1540,40612,-4352,18026,1364738,3014,874,5353,34393,49651,XRF2,1,2022-11-22,10:31:18,YEON,2022-12-15 20:32:56,
393,U1583,E,4,H,5,A,1050.0,30.07,33.305,44855512,SHLF11655241,10,0.15,6,15,10,12,No-Filter,360393,-23,2513,37475,877,2013,46827,-4608,19091,1289417,3172,930,6008,39268,49779,XRF2,1,2022-11-22,10:31:43,YEON,2022-12-15 20:32:56,
393,U1583,E,4,H,5,A,1100.0,30.12,33.355000000000004,44855512,SHLF11655241,10,0.15,6,16,10,12,No-Filter,389899,8,2549,38030,825,1405,45741,-4698,17594,1424615,3090,1041,5851,35926,51099,XRF2,1,2022-11-22,10:32:08,YEON,2022-12-15 20:32:56,
393,U1583,E,4,H,5,A,1150.0,30.169999999999998,33.405,44855512,SHLF11655241,10,0.15,6,15,10,12,No-Filter,369828,24,2511,37397,850,1870,46347,-4820,17868,1336990,3231,671,5777,36835,50570,XRF2,1,2022-11-22,10:32:34,YEON,2022-12-15 20:32:56,
393,U1583,E,4,H,5,A,1200.0,30.22,33.455000000000005,44855512,SHLF11655241,10,0.15,6,15,10,12,No-Filter,377994,-59,2106,33241,844,1713,50255,-4656,15273,1381680,3039,888,5448,31928,51321,XRF2,1,2022-11-22,10:32:57,YEON,2022-12-15 20:32:56,
393,U1583,E,4,H,5,A,1250.0,30.27,33.505,44855512,SHLF11655241,10,0.15,6,16,10,12,No-Filter,394929,28,2082,32580,733,1652,46495,-4922,13338,1470105,2346,825,4891,27331,51130,XRF2,1,2022-11-22,10:33:22,YEON,2022-12-15 20:32:56,
393,U1583,E,4,H,5,A,1300.0,30.32,33.555,44855512,SHLF11655241,10,0.15,6,16,10,12,No-Filter,393473,-14,2119,34765,856,1780,49867,-4711,15653,1443913,2887,721,3679,33317,51906,XRF2,1,2022-11-22,10:33:47,YEON,2022-12-15 20:32:56,
393,U1583,E,4,H,5,A,1350.0,30.37,33.605000000000004,44855512,SHLF11655241,10,0.15,6,16,10,12,No-Filter,390800,-34,2055,33562,689,1674,47609,-4771,14849,1442569,2740,653,6031,29902,51378,XRF2,1,2022-11-22,10:34:12,YEON,2022-12-15 20:32:56,
393,U1583,E,4,H,5,A,1400.0,30.419999999999998,33.655,44855512,SHLF11655241,10,0.15,6,16,10,12,No-Filter,394650,-15,1720,31510,709,1630,44507,-4316,11077,1478711,2158,608,4552,24549,50592,XRF2,1,2022-11-22,10:34:38,YEON,2022-12-15 20:32:56,
393,U1583,E,4,H,5,A,1450.0,30.47,33.705000000000005,44855512,SHLF11655241,10,0.15,6,15,10,12,No-Filter,379990,13,1979,32931,1100,1887,45592,-4112,12617,1412308,2485,608,2987,26418,49455,XRF2,1,2022-11-22,10:35:04,YEON,2022-12-15 20:32:56,
393,U1583,E,4,H,5,A,1500.0,30.52,33.755,44855512,SHLF11655241,10,0.15,6,10,10,12,No-Filter,215726,-54,1052,22993,515,721,24992,1967,5623,718666,8568,433,1354,13421,41259,XRF2,1,2022-11-22,10:35:29,YEON,2022-12-15 20:32:56,
393,U1583,E,4,H,6,A,50.0,30.57,33.805,44855522,SHLF11655271,10,0.15,6,16,10,12,No-Filter,412104,6,1617,28941,902,1730,47175,-4752,9380,1561121,1896,356,4580,21220,51631,XRF2,1,2022-11-22,11:09:21,YEON,2022-12-15 20:32:58,
393,U1583,E,4,H,6,A,100.0,30.62,33.855000000000004,44855522,SHLF11655271,10,0.15,6,17,10,12,No-Filter,415579,40,1527,26955,533,1645,46336,-4689,7624,1582916,1627,563,3470,19082,52799,XRF2,1,2022-11-22,11:09:47,YEON,2022-12-15 20:32:58,
393,U1583,E,4,H,6,A,150.0,30.669999999999998,33.905,44855522,SHLF11655271,10,0.15,6,16,10,12,No-Filter,410135,-2,1589,28048,517,1405,39178,-4254,7945,1572337,1933,825,3062,19262,51651,XRF2,1,2022-11-22,11:10:15,YEON,2022-12-15 20:32:58,
393,U1583,E,4,H,6,A,200.0,30.72,33.955000000000005,44855522,SHLF11655271,10,0.15,6,16,10,12,No-Filter,400866,-1,2302,34587,1026,1573,38010,-4520,13858,1511341,2535,887,3955,26215,49793,XRF2,1,2022-11-22,11:10:41,YEON,2022-12-15 20:32:58,
393,U1583,E,4,H,6,A,250.0,30.77,34.005,44855522,SHLF11655271,10,0.15,6,16,10,12,No-Filter,398915,-8,2424,36073,833,1619,41429,-3992,16014,1483756,2839,742,4584,31081,50155,XRF2,1,2022-11-22,11:11:06,YEON,2022-12-15 20:32:58,
393,U1583,E,4,H,6,A,300.0,30.82,34.055,44855522,SHLF11655271,10,0.15,6,16,10,12,No-Filter,404440,-42,2253,35519,920,1657,43055,-4506,14835,1505119,2442,756,5818,31754,51235,XRF2,1,2022-11-22,11:11:30,YEON,2022-12-15 20:32:58,
393,U1583,E,4,H,6,A,350.0,30.87,34.105000000000004,44855522,SHLF11655271,10,0.15,6,16,10,12,No-Filter,390253,-6,2482,36082,795,1408,39911,-4538,15022,1453771,2560,563,4489,30041,49622,XRF2,1,2022-11-22,11:11:57,YEON,2022-12-15 20:32:58,
393,U1583,E,4,H,6,A,400.0,30.919999999999998,34.155,44855522,SHLF11655271,10,0.15,6,15,10,12,No-Filter,371189,67,2532,37148,789,1426,39520,-4098,16551,1361919,2972,745,5032,33224,49329,XRF2,1,2022-11-22,11:12:21,YEON,2022-12-15 20:32:58,
393,U1583,E,4,H,6,A,450.0,30.97,34.205000000000005,44855522,SHLF11655271,10,0.15,6,15,10,12,No-Filter,364545,17,2661,37842,905,1350,40871,-4151,17843,1323894,3117,865,5930,37617,48730,XRF2,1,2022-11-22,11:12:45,YEON,2022-12-15 20:32:58,
393,U1583,E,4,H,6,A,500.0,31.02,34.255,44855522,SHLF11655271,10,0.15,6,16,10,12,No-Filter,393511,40,2629,38153,864,1462,41675,-4132,18281,1444852,3228,964,5521,35789,50364,XRF2,1,2022-11-22,11:13:09,YEON,2022-12-15 20:32:58,
