Expedition,Site,Hole,Core,Type,Section,A/W,Offset (mm),CSF-A (m),CSF-A (m),Test No.,TextID,Voltage (kV),Tube Current (mA),Live Time (s),Real Time (s),Down-Core Slit (mm),Cross-Core Slit (mm),Filter,Total Counts Per Second,Mg-Ka Area,Al-Ka Area,Si-Ka Area,P -Ka Area,S -Ka Area,Cl-Ka Area,Ar-Ka Area,K -Ka Area,Ca-Ka Area,Ti-Ka Area,Cr-Ka Area,Mn-Ka Area,Fe-Ka Area,Rh-La-Coh Area,Instrument,Scan Number,Date of Measure,Time of Measure,Uploaded By,Date Uploaded,Comment
395E,U1561,A,5,H,1,A,700.0,35.900000000000006,35.900000000000006,44834292,SHLF10903751,10,0.16,6,18,10,12,No-Filter,447564,17,998,23707,930,1827,56249,-4322,6986,1678888,1652,763,3072,25232,59729,XRF2,1,2022-08-30,12:40:05,YEON,2022-09-02 18:12:26,
395E,U1561,A,5,H,1,A,750.0,35.95,35.95,44834292,SHLF10903751,10,0.16,6,18,10,12,No-Filter,452970,-81,1104,24599,742,1633,51355,-4636,6935,1708060,1815,722,3127,24745,60667,XRF2,1,2022-08-30,12:40:34,YEON,2022-09-02 18:12:26,
395E,U1561,A,5,H,1,A,800.0,36.0,36.0,44834292,SHLF10903751,10,0.16,6,17,10,12,No-Filter,431213,-71,1013,24302,798,1967,58470,-4685,9038,1603461,1737,474,3435,26233,58912,XRF2,1,2022-08-30,12:41:02,YEON,2022-09-02 18:12:26,
395E,U1561,A,5,H,1,A,850.0,36.050000000000004,36.050000000000004,44834292,SHLF10903751,10,0.16,6,17,10,12,No-Filter,437272,-31,975,25817,851,1789,57020,-4243,10323,1623795,1987,551,3010,28181,59128,XRF2,1,2022-08-30,12:41:29,YEON,2022-09-02 18:12:26,
395E,U1561,A,5,H,1,A,900.0,36.1,36.1,44834292,SHLF10903751,10,0.16,6,17,10,12,No-Filter,435079,45,1153,25731,807,1459,51024,-4004,8880,1631225,1734,1094,3043,26116,58056,XRF2,1,2022-08-30,12:41:55,YEON,2022-09-02 18:12:26,
395E,U1561,A,5,H,1,A,950.0,36.150000000000006,36.150000000000006,44834292,SHLF10903751,10,0.16,6,17,10,12,No-Filter,422801,-30,1045,25139,776,1837,54186,-4424,9175,1578384,1813,842,2840,26130,57402,XRF2,1,2022-08-30,12:42:22,YEON,2022-09-02 18:12:26,
395E,U1561,A,5,H,1,A,1000.0,36.2,36.2,44834292,SHLF10903751,10,0.16,6,16,10,12,No-Filter,396130,-50,1051,23810,530,1798,59892,-4095,9265,1454256,2056,292,3500,27881,56683,XRF2,1,2022-08-30,12:42:49,YEON,2022-09-02 18:12:26,
395E,U1561,A,5,H,1,A,1050.0,36.25,36.25,44834292,SHLF10903751,10,0.16,6,15,10,12,No-Filter,380275,-49,848,22677,543,2257,71079,-4455,8624,1361883,2175,291,3340,29643,57573,XRF2,1,2022-08-30,12:43:13,YEON,2022-09-02 18:12:26,
395E,U1561,A,5,H,1,A,1100.0,36.300000000000004,36.300000000000004,44834292,SHLF10903751,10,0.16,6,16,10,12,No-Filter,388312,-12,810,22885,709,2319,68854,-4329,9464,1399946,2042,599,3248,29090,57326,XRF2,1,2022-08-30,12:43:37,YEON,2022-09-02 18:12:26,
395E,U1561,A,5,H,1,A,1150.0,36.35,36.35,44834292,SHLF10903751,10,0.16,6,16,10,12,No-Filter,410734,-49,1204,26586,802,1847,59235,-4305,12571,1498246,2043,489,3711,34024,58020,XRF2,1,2022-08-30,12:44:02,YEON,2022-09-02 18:12:26,
395E,U1561,A,5,H,1,A,1200.0,36.400000000000006,36.400000000000006,44834292,SHLF10903751,10,0.16,6,16,10,12,No-Filter,409906,-46,1142,25918,682,1697,55282,-4096,10316,1506012,2097,665,3959,33913,57462,XRF2,1,2022-08-30,12:44:28,YEON,2022-09-02 18:12:26,
395E,U1561,A,5,H,1,A,1250.0,36.45,36.45,44834292,SHLF10903751,10,0.16,6,16,10,12,No-Filter,411290,-71,1069,25338,578,1880,55145,-4111,9161,1518819,1992,583,3209,30452,56836,XRF2,1,2022-08-30,12:44:56,YEON,2022-09-02 18:12:26,
395E,U1561,A,5,H,1,A,1300.0,36.5,36.5,44834292,SHLF10903751,10,0.16,6,16,10,12,No-Filter,411477,-25,1004,23640,683,1850,57144,-4408,8021,1525761,1599,458,2816,29075,57165,XRF2,1,2022-08-30,12:45:22,YEON,2022-09-02 18:12:26,
395E,U1561,A,5,H,1,A,1350.0,36.550000000000004,36.550000000000004,44834292,SHLF10903751,10,0.16,6,16,10,12,No-Filter,400452,-33,1074,25932,578,1844,53374,-3959,10139,1476283,1997,539,3216,31173,55683,XRF2,1,2022-08-30,12:45:49,YEON,2022-09-02 18:12:26,
395E,U1561,A,5,H,1,A,1400.0,36.6,36.6,44834292,SHLF10903751,10,0.16,6,15,10,12,No-Filter,376607,-59,1012,25368,583,1978,63474,-3410,12567,1350953,2393,804,3493,34008,55730,XRF2,1,2022-08-30,12:46:14,YEON,2022-09-02 18:12:26,
395E,U1561,A,5,H,1,A,1450.0,36.650000000000006,36.650000000000006,44834292,SHLF10903751,10,0.16,6,15,10,12,No-Filter,370861,-53,933,25358,524,1922,60855,-3402,11512,1325825,2034,576,3442,36189,56221,XRF2,1,2022-08-30,12:46:39,YEON,2022-09-02 18:12:26,
395E,U1561,A,5,H,1,A,1480.0,36.68,36.68,44834292,SHLF10903751,10,0.16,6,14,10,12,No-Filter,350313,-34,955,23856,844,1677,51788,-1981,8854,1272772,1874,537,3266,28887,53232,XRF2,1,2022-08-30,12:47:02,YEON,2022-09-02 18:12:26,
395E,U1561,A,4,H,CC,A,25.0,35.324999999999996,35.324999999999996,44834282,SHLF10903541,10,0.16,6,14,10,12,No-Filter,340608,-41,938,24503,582,2080,62669,-3132,10657,1198287,2290,506,2867,31591,54446,XRF2,1,2022-08-30,12:24:06,YEON,2022-09-02 18:12:25,
395E,U1561,A,4,H,CC,A,75.0,35.375,35.375,44834282,SHLF10903541,10,0.16,6,14,10,12,No-Filter,348522,1,753,21661,417,2760,86903,-4293,9574,1185013,1754,728,2652,33666,59254,XRF2,1,2022-08-30,12:24:30,YEON,2022-09-02 18:12:25,
395E,U1561,A,4,H,CC,A,125.0,35.425,35.425,44834282,SHLF10903541,10,0.16,6,14,10,12,No-Filter,356946,-75,757,23442,368,2579,77317,-4166,10727,1237795,2364,703,3147,33468,57871,XRF2,1,2022-08-30,12:24:53,YEON,2022-09-02 18:12:25,
395E,U1561,A,4,H,CC,A,175.0,35.474999999999994,35.474999999999994,44834282,SHLF10903541,10,0.16,6,15,10,12,No-Filter,364392,-39,1004,24432,546,2754,81943,-5335,10602,1262496,2244,741,2741,33875,56981,XRF2,1,2022-08-30,12:25:16,YEON,2022-09-02 18:12:25,
395E,U1561,A,5,H,2,A,50.0,36.75,36.75,44834302,SHLF10903781,10,0.16,6,16,10,12,No-Filter,409349,-62,988,24539,543,2453,67417,-4602,10456,1485290,2333,816,3171,32329,58544,XRF2,1,2022-08-30,13:35:52,YEON,2022-09-02 18:12:28,
395E,U1561,A,5,H,2,A,100.0,36.800000000000004,36.800000000000004,44834302,SHLF10903781,10,0.16,6,16,10,12,No-Filter,392885,-2,1149,25342,559,2301,71508,-4686,12803,1397937,2186,530,3777,35870,57311,XRF2,1,2022-08-30,13:36:18,YEON,2022-09-02 18:12:28,
395E,U1561,A,5,H,2,A,150.0,36.85,36.85,44834302,SHLF10903781,10,0.16,6,16,10,12,No-Filter,407561,-31,1085,25746,957,2508,68387,-4673,12361,1470280,2252,560,3198,34281,57476,XRF2,1,2022-08-30,13:36:43,YEON,2022-09-02 18:12:28,
395E,U1561,A,5,H,2,A,200.0,36.900000000000006,36.900000000000006,44834302,SHLF10903781,10,0.16,6,17,10,12,No-Filter,433346,-39,970,25377,879,1950,63243,-4495,9593,1597702,1831,463,3328,29676,59248,XRF2,1,2022-08-30,13:37:09,YEON,2022-09-02 18:12:28,
395E,U1561,A,5,H,2,A,250.0,36.95,36.95,44834302,SHLF10903781,10,0.16,6,16,10,12,No-Filter,411325,13,976,23433,790,2574,68080,-4855,8361,1502258,1900,469,3106,27502,59287,XRF2,1,2022-08-30,13:37:36,YEON,2022-09-02 18:12:28,
395E,U1561,A,5,H,2,A,300.0,37.0,37.0,44834302,SHLF10903781,10,0.16,6,16,10,12,No-Filter,405726,35,1164,26458,559,2148,64216,-4613,11037,1475266,2119,709,3035,30000,57111,XRF2,1,2022-08-30,13:38:04,YEON,2022-09-02 18:12:28,
395E,U1561,A,5,H,2,A,350.0,37.050000000000004,37.050000000000004,44834302,SHLF10903781,10,0.16,6,17,10,12,No-Filter,436931,-18,1289,26313,602,2069,61925,-4909,10729,1613565,1976,823,2770,27861,59901,XRF2,1,2022-08-30,13:38:32,YEON,2022-09-02 18:12:28,
395E,U1561,A,5,H,2,A,400.0,37.1,37.1,44834302,SHLF10903781,10,0.16,6,17,10,12,No-Filter,425722,-48,1146,25023,869,2011,62569,-4863,10405,1567949,2015,663,2676,27744,59448,XRF2,1,2022-08-30,13:38:59,YEON,2022-09-02 18:12:28,
395E,U1561,A,5,H,2,A,450.0,37.150000000000006,37.150000000000006,44834302,SHLF10903781,10,0.16,6,17,10,12,No-Filter,430195,-66,1055,25352,742,1807,58482,-4594,10170,1595921,2179,988,2621,26063,59075,XRF2,1,2022-08-30,13:39:27,YEON,2022-09-02 18:12:28,
395E,U1561,A,5,H,2,A,500.0,37.2,37.2,44834302,SHLF10903781,10,0.16,6,17,10,12,No-Filter,424529,-78,1196,25774,684,2196,59296,-4442,10485,1569039,1993,1049,2801,27523,58842,XRF2,1,2022-08-30,13:39:54,YEON,2022-09-02 18:12:28,
395E,U1561,A,5,H,2,A,550.0,37.25,37.25,44834302,SHLF10903781,10,0.16,6,16,10,12,No-Filter,410751,-24,1071,25312,874,2241,68313,-4684,10655,1493322,1998,350,2732,27447,59536,XRF2,1,2022-08-30,13:40:21,YEON,2022-09-02 18:12:28,
395E,U1561,A,5,H,2,A,600.0,37.300000000000004,37.300000000000004,44834302,SHLF10903781,10,0.16,6,17,10,12,No-Filter,420650,65,1126,24726,823,2026,63790,-4083,9650,1549108,2021,576,2608,26292,59257,XRF2,1,2022-08-30,13:40:49,YEON,2022-09-02 18:12:28,
395E,U1561,A,5,H,2,A,650.0,37.35,37.35,44834302,SHLF10903781,10,0.16,6,17,10,12,No-Filter,423108,-50,1184,25582,610,1807,57812,-4411,10489,1566451,2070,565,2373,27701,58101,XRF2,1,2022-08-30,13:41:16,YEON,2022-09-02 18:12:28,
395E,U1561,A,5,H,2,A,700.0,37.400000000000006,37.400000000000006,44834302,SHLF10903781,10,0.16,6,17,10,12,No-Filter,430966,-52,1217,25907,639,1984,57764,-4708,10958,1598826,2134,531,2834,27023,58780,XRF2,1,2022-08-30,13:41:43,YEON,2022-09-02 18:12:28,
395E,U1561,A,5,H,2,A,750.0,37.45,37.45,44834302,SHLF10903781,10,0.16,6,17,10,12,No-Filter,424876,-46,1311,26946,684,1683,54510,-4790,11327,1577673,2177,757,3009,27392,57201,XRF2,1,2022-08-30,13:42:10,YEON,2022-09-02 18:12:28,
395E,U1561,A,5,H,2,A,800.0,37.5,37.5,44834302,SHLF10903781,10,0.16,6,17,10,12,No-Filter,422821,-49,1198,25132,780,1941,57029,-4648,9993,1567944,1953,702,2734,26312,57790,XRF2,1,2022-08-30,13:42:37,YEON,2022-09-02 18:12:28,
395E,U1561,A,5,H,2,A,850.0,37.550000000000004,37.550000000000004,44834302,SHLF10903781,10,0.16,6,16,10,12,No-Filter,412656,-71,1011,23923,802,2220,56106,-4172,8308,1536187,1738,696,2337,23773,56758,XRF2,1,2022-08-30,13:43:03,YEON,2022-09-02 18:12:28,
395E,U1561,A,5,H,2,A,900.0,37.6,37.6,44834302,SHLF10903781,10,0.16,6,17,10,12,No-Filter,418273,11,1129,24750,760,1908,58824,-4633,9604,1549827,1936,868,2474,26398,57523,XRF2,1,2022-08-30,13:43:30,YEON,2022-09-02 18:12:28,
395E,U1561,A,5,H,2,A,950.0,37.650000000000006,37.650000000000006,44834302,SHLF10903781,10,0.16,6,16,10,12,No-Filter,409509,-54,1141,25934,818,1663,55482,-4534,10838,1513715,2023,587,2620,27770,57039,XRF2,1,2022-08-30,13:43:58,YEON,2022-09-02 18:12:28,
395E,U1561,A,5,H,2,A,1000.0,37.7,37.7,44834302,SHLF10903781,10,0.16,6,17,10,12,No-Filter,418413,-29,1251,27348,825,1605,54043,-4266,13100,1546059,2259,775,3009,30097,57896,XRF2,1,2022-08-30,13:44:25,YEON,2022-09-02 18:12:28,
395E,U1561,A,5,H,2,A,1050.0,37.75,37.75,44834302,SHLF10903781,10,0.16,6,16,10,12,No-Filter,395858,-17,925,24400,393,2124,64443,-3862,10302,1440513,1827,641,2855,28803,57509,XRF2,1,2022-08-30,13:44:51,YEON,2022-09-02 18:12:28,
395E,U1561,A,5,H,2,A,1100.0,37.800000000000004,37.800000000000004,44834302,SHLF10903781,10,0.16,6,16,10,12,No-Filter,402495,-66,821,22475,651,2414,69960,-4216,7953,1466479,1803,761,3207,28584,57816,XRF2,1,2022-08-30,13:45:16,YEON,2022-09-02 18:12:28,
395E,U1561,A,5,H,2,A,1150.0,37.85,37.85,44834302,SHLF10903781,10,0.16,6,16,10,12,No-Filter,406282,-32,978,22809,729,2216,63978,-4731,8662,1490074,1866,550,2615,30165,57027,XRF2,1,2022-08-30,13:45:46,YEON,2022-09-02 18:12:28,
395E,U1561,A,5,H,2,A,1200.0,37.900000000000006,37.900000000000006,44834302,SHLF10903781,10,0.16,6,17,10,12,No-Filter,425638,2,1058,23626,682,2114,61964,-4358,8545,1569434,1724,592,2960,31696,58548,XRF2,1,2022-08-30,13:46:12,YEON,2022-09-02 18:12:28,
395E,U1561,A,5,H,2,A,1250.0,37.95,37.95,44834302,SHLF10903781,10,0.16,6,16,10,12,No-Filter,406785,-3,1052,24432,443,1663,52051,-4095,9192,1512854,2029,746,2832,29706,55727,XRF2,1,2022-08-30,13:46:39,YEON,2022-09-02 18:12:28,
395E,U1561,A,5,H,2,A,1300.0,38.0,38.0,44834302,SHLF10903781,10,0.16,6,17,10,12,No-Filter,415688,-60,893,23947,899,1797,56152,-4235,8781,1543805,2031,660,2471,28989,57648,XRF2,1,2022-08-30,13:47:07,YEON,2022-09-02 18:12:28,
395E,U1561,A,5,H,2,A,1350.0,38.050000000000004,38.050000000000004,44834302,SHLF10903781,10,0.16,6,16,10,12,No-Filter,402482,-32,931,23042,598,2013,57602,-3930,7615,1489749,1805,468,2941,27802,56717,XRF2,1,2022-08-30,13:47:34,YEON,2022-09-02 18:12:28,
395E,U1561,A,5,H,2,A,1400.0,38.1,38.1,44834302,SHLF10903781,10,0.16,6,16,10,12,No-Filter,395182,-83,927,23891,769,1439,48683,-2867,7482,1472114,1611,594,2843,29668,55489,XRF2,1,2022-08-30,13:47:58,YEON,2022-09-02 18:12:28,
395E,U1561,A,5,H,2,A,1430.0,38.13,38.13,44834302,SHLF10903781,10,0.16,6,15,10,12,No-Filter,373998,-77,830,22186,931,1572,48193,-2167,6079,1390984,1771,571,3154,27404,54478,XRF2,1,2022-08-30,13:48:23,YEON,2022-09-02 18:12:28,
395E,U1561,A,5,H,3,A,50.0,38.25,38.25,44834312,SHLF10903811,10,0.16,6,15,10,12,No-Filter,379897,-34,1044,24683,858,2192,65743,-3748,10838,1364781,1942,767,3216,33606,55346,XRF2,1,2022-08-30,14:25:42,YEON,2022-09-02 18:12:30,
395E,U1561,A,5,H,3,A,100.0,38.300000000000004,38.300000000000004,44834312,SHLF10903811,10,0.16,6,16,10,12,No-Filter,412035,-38,1064,25708,660,1926,63335,-4318,11073,1496792,1822,710,3496,35735,58355,XRF2,1,2022-08-30,14:26:06,YEON,2022-09-02 18:12:30,
395E,U1561,A,5,H,3,A,150.0,38.35,38.35,44834312,SHLF10903811,10,0.16,6,17,10,12,No-Filter,415166,-23,1199,25848,761,1902,53785,-3820,10748,1532183,2029,514,3308,34768,55860,XRF2,1,2022-08-30,14:26:32,YEON,2022-09-02 18:12:30,
395E,U1561,A,5,H,3,A,200.0,38.400000000000006,38.400000000000006,44834312,SHLF10903811,10,0.16,6,16,10,12,No-Filter,404808,-15,1263,26614,706,2073,57215,-4438,12905,1474750,2527,756,2761,35371,57195,XRF2,1,2022-08-30,14:26:59,YEON,2022-09-02 18:12:30,
395E,U1561,A,5,H,3,A,250.0,38.45,38.45,44834312,SHLF10903811,10,0.16,6,17,10,12,No-Filter,417122,-62,1514,30663,850,1663,51898,-4288,16497,1522778,2633,904,3320,39708,56749,XRF2,1,2022-08-30,14:27:26,YEON,2022-09-02 18:12:30,
395E,U1561,A,5,H,3,A,300.0,38.5,38.5,44834312,SHLF10903811,10,0.16,6,18,10,12,No-Filter,442933,9,1627,30534,809,1367,48143,-4599,14281,1637381,2252,876,3775,40253,58570,XRF2,1,2022-08-30,14:27:53,YEON,2022-09-02 18:12:30,
395E,U1561,A,5,H,3,A,350.0,38.550000000000004,38.550000000000004,44834312,SHLF10903811,10,0.16,6,18,10,12,No-Filter,452130,-57,1327,26833,732,1687,50200,-4260,10706,1687461,1876,881,3679,37170,59195,XRF2,1,2022-08-30,14:28:20,YEON,2022-09-02 18:12:30,
395E,U1561,A,5,H,3,A,400.0,38.6,38.6,44834312,SHLF10903811,10,0.16,6,17,10,12,No-Filter,426002,33,1295,28137,846,1768,50177,-4830,12071,1575363,2348,668,3912,35739,57799,XRF2,1,2022-08-30,14:28:47,YEON,2022-09-02 18:12:30,
395E,U1561,A,5,H,3,A,450.0,38.650000000000006,38.650000000000006,44834312,SHLF10903811,10,0.16,6,17,10,12,No-Filter,426028,-57,1344,29160,593,1316,51281,-4712,13550,1569383,2412,643,3296,36289,58039,XRF2,1,2022-08-30,14:29:15,YEON,2022-09-02 18:12:30,
395E,U1561,A,5,H,3,A,500.0,38.7,38.7,44834312,SHLF10903811,10,0.16,6,17,10,12,No-Filter,423687,-55,1325,27001,781,1536,52353,-3963,12044,1568248,1974,644,2790,31791,57597,XRF2,1,2022-08-30,14:29:42,YEON,2022-09-02 18:12:30,
395E,U1561,A,5,H,3,A,550.0,38.75,38.75,44834312,SHLF10903811,10,0.16,6,16,10,12,No-Filter,406556,-70,1008,24472,662,1994,59093,-4028,9844,1493266,2017,600,3178,30450,57309,XRF2,1,2022-08-30,14:30:09,YEON,2022-09-02 18:12:30,
395E,U1561,A,5,H,3,A,600.0,38.800000000000004,38.800000000000004,44834312,SHLF10903811,10,0.16,6,17,10,12,No-Filter,415599,-35,1145,24999,588,2313,62125,-4314,10130,1523211,2165,391,3366,30920,57091,XRF2,1,2022-08-30,14:30:36,YEON,2022-09-02 18:12:30,
395E,U1561,A,5,H,3,A,650.0,38.85,38.85,44834312,SHLF10903811,10,0.16,6,17,10,12,No-Filter,429852,17,1568,32343,870,1663,51956,-4193,17172,1569655,2806,1083,3797,39999,57897,XRF2,1,2022-08-30,14:31:02,YEON,2022-09-02 18:12:30,
395E,U1561,A,5,H,3,A,700.0,38.900000000000006,38.900000000000006,44834312,SHLF10903811,10,0.16,6,16,10,12,No-Filter,408956,-56,1227,28272,852,2002,55345,-3896,13582,1496981,2323,727,2845,35830,56118,XRF2,1,2022-08-30,14:31:29,YEON,2022-09-02 18:12:30,
395E,U1561,A,5,H,3,A,750.0,38.95,38.95,44834312,SHLF10903811,10,0.16,6,16,10,12,No-Filter,409245,-39,1021,24703,449,1636,51824,-3673,8909,1523184,1830,470,3306,30828,55478,XRF2,1,2022-08-30,14:31:57,YEON,2022-09-02 18:12:30,
395E,U1561,A,5,H,3,A,775.0,38.975,38.975,44834312,SHLF10903811,10,0.16,6,17,10,12,No-Filter,424156,-66,1180,25322,575,1319,49363,-3449,8871,1587543,1908,638,3642,30557,56550,XRF2,1,2022-08-30,14:32:24,YEON,2022-09-02 18:12:30,
395E,U1561,A,6,H,1,A,50.0,44.75,44.75,44834322,SHLF10903911,10,0.16,6,15,10,12,No-Filter,376168,-39,2781,43842,769,1121,35626,-3913,30868,1319882,4393,1234,5894,58107,52475,XRF2,1,2022-08-30,14:50:10,YEON,2022-09-02 18:12:32,
395E,U1561,A,6,H,1,A,100.0,44.800000000000004,44.800000000000004,44834322,SHLF10903911,10,0.16,6,16,10,12,No-Filter,403907,-33,1909,35588,726,1548,47164,-4088,23742,1446367,3681,871,5276,50791,55674,XRF2,1,2022-08-30,14:50:34,YEON,2022-09-02 18:12:32,
395E,U1561,A,6,H,1,A,150.0,44.85,44.85,44834322,SHLF10903911,10,0.16,6,16,10,12,No-Filter,392381,-2,2435,42068,806,1324,37767,-3911,27543,1395663,3911,1073,5905,55699,53562,XRF2,1,2022-08-30,14:51:01,YEON,2022-09-02 18:12:32,
395E,U1561,A,6,H,1,A,200.0,44.900000000000006,44.900000000000006,44834322,SHLF10903911,10,0.16,6,16,10,12,No-Filter,411682,-53,2470,42689,770,950,39699,-3984,28823,1471902,4012,784,4793,55074,55120,XRF2,1,2022-08-30,14:51:25,YEON,2022-09-02 18:12:32,
395E,U1561,A,6,H,1,A,250.0,44.95,44.95,44834322,SHLF10903911,10,0.16,6,16,10,12,No-Filter,407097,-34,2122,39313,936,802,32303,-3560,24556,1490069,3046,835,3645,44988,54109,XRF2,1,2022-08-30,14:51:52,YEON,2022-09-02 18:12:32,
395E,U1561,A,6,H,1,A,300.0,45.0,45.0,44834322,SHLF10903911,10,0.16,6,17,10,12,No-Filter,426197,53,2386,38666,992,1176,36841,-4104,24946,1559223,2939,860,4345,45494,56267,XRF2,1,2022-08-30,14:52:19,YEON,2022-09-02 18:12:32,
395E,U1561,A,6,H,1,A,350.0,45.050000000000004,45.050000000000004,44834322,SHLF10903911,10,0.16,6,16,10,12,No-Filter,410008,-56,1978,36038,978,1290,39349,-3720,24766,1490563,3105,921,4530,44559,55657,XRF2,1,2022-08-30,14:52:46,YEON,2022-09-02 18:12:32,
395E,U1561,A,6,H,1,A,400.0,45.1,45.1,44834322,SHLF10903911,10,0.16,6,16,10,12,No-Filter,400940,33,2252,37205,868,1535,41818,-3964,26479,1439614,3427,725,5074,49443,55088,XRF2,1,2022-08-30,14:53:12,YEON,2022-09-02 18:12:32,
395E,U1561,A,6,H,1,A,450.0,45.150000000000006,45.150000000000006,44834322,SHLF10903911,10,0.16,6,16,10,12,No-Filter,397905,40,2275,38965,790,1211,37530,-3793,27547,1424766,3406,776,6936,51847,54729,XRF2,1,2022-08-30,14:53:37,YEON,2022-09-02 18:12:32,
395E,U1561,A,6,H,1,A,500.0,45.2,45.2,44834322,SHLF10903911,10,0.16,6,16,10,12,No-Filter,402045,-40,2316,40198,846,1115,40024,-4026,29076,1431299,3452,680,7031,51902,55605,XRF2,1,2022-08-30,14:54:01,YEON,2022-09-02 18:12:32,
395E,U1561,A,6,H,1,A,550.0,45.25,45.25,44834322,SHLF10903911,10,0.16,6,16,10,12,No-Filter,409809,7,1774,33102,929,1613,50593,-4108,23250,1472656,2988,732,6644,44432,57219,XRF2,1,2022-08-30,14:54:26,YEON,2022-09-02 18:12:32,
395E,U1561,A,6,H,1,A,600.0,45.300000000000004,45.300000000000004,44834322,SHLF10903911,10,0.16,6,16,10,12,No-Filter,409767,5,1910,33952,853,1575,45643,-4313,23558,1478232,2984,929,7513,44770,56524,XRF2,1,2022-08-30,14:54:52,YEON,2022-09-02 18:12:32,
395E,U1561,A,6,H,1,A,650.0,45.35,45.35,44834322,SHLF10903911,10,0.16,6,16,10,12,No-Filter,404029,-57,2179,38127,833,1543,42579,-3950,27445,1438664,3618,829,9377,52293,55311,XRF2,1,2022-08-30,14:55:19,YEON,2022-09-02 18:12:32,
395E,U1561,A,6,H,1,A,700.0,45.400000000000006,45.400000000000006,44834322,SHLF10903911,10,0.16,6,16,10,12,No-Filter,411840,-5,2148,37012,852,1856,53051,-4582,28069,1443706,3962,1057,9939,58849,57268,XRF2,1,2022-08-30,14:55:45,YEON,2022-09-02 18:12:32,
395E,U1561,A,6,H,1,A,750.0,45.45,45.45,44834322,SHLF10903911,10,0.16,6,17,10,12,No-Filter,420119,60,1954,35808,862,1728,52008,-4239,25546,1494982,3331,633,8405,52374,57532,XRF2,1,2022-08-30,14:56:13,YEON,2022-09-02 18:12:32,
395E,U1561,A,6,H,1,A,800.0,45.5,45.5,44834322,SHLF10903911,10,0.16,6,16,10,12,No-Filter,409592,-50,1862,35014,922,1252,43462,-4095,23158,1469082,3211,612,7194,52620,56777,XRF2,1,2022-08-30,14:56:40,YEON,2022-09-02 18:12:32,
395E,U1561,A,6,H,1,A,850.0,45.550000000000004,45.550000000000004,44834322,SHLF10903911,10,0.16,6,16,10,12,No-Filter,407545,-29,1908,35158,754,1870,52970,-4137,24845,1440798,3614,831,7253,56307,56708,XRF2,1,2022-08-30,14:57:08,YEON,2022-09-02 18:12:32,
395E,U1561,A,6,H,1,A,900.0,45.6,45.6,44834322,SHLF10903911,10,0.16,6,16,10,12,No-Filter,395125,1,2140,35584,515,1552,49268,-4102,24437,1391921,3868,766,5676,57268,56477,XRF2,1,2022-08-30,14:57:35,YEON,2022-09-02 18:12:32,
395E,U1561,A,6,H,1,A,950.0,45.650000000000006,45.650000000000006,44834322,SHLF10903911,10,0.16,6,15,10,12,No-Filter,370610,-57,1840,34523,702,1261,45516,-3463,19372,1295060,3650,972,5755,65246,54118,XRF2,1,2022-08-30,14:57:59,YEON,2022-09-02 18:12:32,
395E,U1561,A,6,H,1,A,1000.0,45.7,45.7,44834322,SHLF10903911,10,0.16,6,15,10,12,No-Filter,377092,-17,1680,31822,740,1638,50284,-3144,16934,1331543,2979,494,5312,56444,55925,XRF2,1,2022-08-30,14:58:23,YEON,2022-09-02 18:12:32,
395E,U1561,A,6,H,1,A,1050.0,45.75,45.75,44834322,SHLF10903911,10,0.16,6,14,10,12,No-Filter,353673,-6,1556,29384,710,1621,49958,-1866,20399,1240616,2365,596,5969,49404,53310,XRF2,1,2022-08-30,14:58:47,YEON,2022-09-02 18:12:32,
395E,U1561,A,6,H,1,A,1100.0,45.800000000000004,45.800000000000004,44834322,SHLF10903911,10,0.16,6,14,10,12,No-Filter,357781,-11,1867,34183,742,1775,52688,-3045,29625,1225562,3108,596,5976,54699,54602,XRF2,1,2022-08-30,14:59:10,YEON,2022-09-02 18:12:32,
395E,U1561,A,6,H,1,A,1150.0,45.85,45.85,44834322,SHLF10903911,10,0.16,6,14,10,12,No-Filter,345268,5,1981,35275,511,1668,50676,-3107,29576,1180576,3172,978,5494,49797,53049,XRF2,1,2022-08-30,14:59:34,YEON,2022-09-02 18:12:32,
395E,U1561,A,6,H,1,A,1200.0,45.900000000000006,45.900000000000006,44834322,SHLF10903911,10,0.16,6,15,10,12,No-Filter,368082,-42,1541,31458,580,1834,54873,-2977,23792,1281316,2821,849,5841,50872,54929,XRF2,1,2022-08-30,14:59:57,YEON,2022-09-02 18:12:32,
395E,U1561,A,6,H,1,A,1250.0,45.95,45.95,44834322,SHLF10903911,10,0.16,6,16,10,12,No-Filter,390489,-2,2126,36236,836,1734,52377,-4028,25278,1359868,3058,433,5762,54006,56546,XRF2,1,2022-08-30,15:00:20,YEON,2022-09-02 18:12:32,
395E,U1561,A,6,H,1,A,1300.0,46.0,46.0,44834322,SHLF10903911,10,0.16,6,16,10,12,No-Filter,403142,2,2195,34966,792,1689,57265,-4552,25204,1399789,3334,785,6498,58700,57190,XRF2,1,2022-08-30,15:00:45,YEON,2022-09-02 18:12:32,
395E,U1561,A,6,H,1,A,1350.0,46.050000000000004,46.050000000000004,44834322,SHLF10903911,10,0.16,6,16,10,12,No-Filter,405148,-12,1923,34208,702,1784,61401,-4779,25706,1411691,3049,731,6472,57995,57638,XRF2,1,2022-08-30,15:01:09,YEON,2022-09-02 18:12:32,
